tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
-1.00;;-1.00;-1.00;19648.00;2310.40;14858868_0;5.10;0.00;tripinfo_9632 routing_9632;23552.00;9632;2;2524.46;1.03;0.00;22730.89;DEFAULT_VEHTYPE;end;97;22101.00
-1.00;;-1.00;-1.00;17918.00;535.40;31411842_0;5.10;0.00;tripinfo_9657 routing_9657;25282.00;9657;2;3951.34;0.74;0.00;24461.37;DEFAULT_VEHTYPE;end;105;23710.00
-1.00;;-1.00;-1.00;19195.00;1781.80;-96016135_0;2.26;0.00;tripinfo_9674 routing_9674;24005.00;9674;2;4120.98;0.96;0.00;22257.95;DEFAULT_VEHTYPE;end;103;21420.00
-1.00;;-1.00;-1.00;22176.00;4752.00;839709051_0;5.10;0.00;tripinfo_9680 routing_9680;21024.00;9680;1;525.77;1.11;0.00;20988.81;DEFAULT_VEHTYPE;end;94;20010.00
-1.00;;-1.00;-1.00;17433.00;0.00;13654453_0;5.10;0.00;tripinfo_9685 routing_9685;25767.00;9685;1;1126.33;0.96;0.00;25681.16;DEFAULT_VEHTYPE;end;122;24619.00
-1.00;;-1.00;-1.00;18088.00;644.20;-781742860#4_0;5.10;0.00;tripinfo_9691 routing_9691;25112.00;9691;2;3022.36;1.13;0.00;24729.99;DEFAULT_VEHTYPE;end;103;23978.00
-1.00;;-1.00;-1.00;22482.00;5009.40;839709051_0;5.10;0.00;tripinfo_9707 routing_9707;20718.00;9707;2;518.27;1.17;0.00;20685.10;DEFAULT_VEHTYPE;end;88;19711.00
-1.00;;-1.00;-1.00;17574.00;45.60;-4726710#1_0;5.10;0.00;tripinfo_9738 routing_9738;25626.00;9738;1;3668.17;1.03;0.00;24813.95;DEFAULT_VEHTYPE;end;112;23875.00
-1.00;;-1.00;-1.00;22787.00;5238.80;839709051_0;5.10;0.00;tripinfo_9749 routing_9749;20413.00;9749;1;510.77;1.10;0.00;20378.65;DEFAULT_VEHTYPE;end;93;19404.00
-1.00;;-1.00;-1.00;23093.00;5521.40;839709051_0;5.10;0.00;tripinfo_9762 routing_9762;20107.00;9762;2;503.26;1.06;0.00;20071.70;DEFAULT_VEHTYPE;end;82;19108.00
-1.00;;-1.00;-1.00;23397.00;5812.80;839709051_0;5.10;0.00;tripinfo_9769 routing_9769;19803.00;9769;2;495.76;0.97;0.00;19765.07;DEFAULT_VEHTYPE;end;88;18816.00
-1.00;;-1.00;-1.00;23704.00;6092.80;839709051_0;5.10;0.00;tripinfo_9784 routing_9784;19496.00;9784;1;488.26;1.17;0.00;19465.03;DEFAULT_VEHTYPE;end;82;18504.00
-1.00;;-1.00;-1.00;17942.00;269.60;31411842_0;5.10;0.00;tripinfo_9818 routing_9818;25258.00;9818;2;3381.77;0.93;0.00;24195.77;DEFAULT_VEHTYPE;end;102;23409.00
-1.00;;-1.00;-1.00;24009.00;6248.40;839709051_0;5.10;0.00;tripinfo_9867 routing_9867;19191.00;9867;2;480.75;1.06;0.00;19157.32;DEFAULT_VEHTYPE;end;89;18205.00
-1.00;;-1.00;-1.00;17953.00;183.40;31411842_0;5.10;0.00;tripinfo_9872 routing_9872;25247.00;9872;2;3509.47;1.05;0.00;24545.36;DEFAULT_VEHTYPE;end;102;23772.00
-1.00;;-1.00;-1.00;17783.00;0.80;13654453_0;5.10;0.00;tripinfo_9879 routing_9879;25417.00;9879;1;4059.82;1.06;0.00;24701.41;DEFAULT_VEHTYPE;;99;23908.00
-1.00;;-1.00;-1.00;17810.00;0.80;-36786444#2_0;5.10;0.00;tripinfo_9894 routing_9894;25390.00;9894;1;2555.77;0.98;0.00;24705.57;DEFAULT_VEHTYPE;end;124;23717.00
-1.00;;-1.00;-1.00;24314.00;6490.40;839709051_0;5.10;0.00;tripinfo_9902 routing_9902;18886.00;9902;1;473.20;0.98;0.00;18850.25;DEFAULT_VEHTYPE;end;89;17895.00
-1.00;;-1.00;-1.00;17838.00;0.00;897325985#1_0;5.10;0.00;tripinfo_9910 routing_9910;25362.00;9910;1;3293.34;0.93;0.00;24353.15;DEFAULT_VEHTYPE;end;119;23377.00
-1.00;;-1.00;-1.00;20961.00;3119.40;-96016135_0;2.26;0.00;tripinfo_9912 routing_9912;22239.00;9912;2;2435.71;0.98;0.00;21673.46;DEFAULT_VEHTYPE;end;101;20862.00
-1.00;;-1.00;-1.00;24619.00;6766.60;839709051_0;5.10;0.00;tripinfo_9918 routing_9918;18581.00;9918;2;465.65;0.82;0.00;18539.31;DEFAULT_VEHTYPE;end;88;17619.00
-1.00;;-1.00;-1.00;24925.00;7036.60;839709051_0;5.10;0.00;tripinfo_9938 routing_9938;18275.00;9938;2;457.91;0.89;0.00;18236.78;DEFAULT_VEHTYPE;end;82;17309.00
-1.00;;-1.00;-1.00;17909.00;0.80;625259600_0;5.10;0.00;tripinfo_9949 routing_9949;25291.00;9949;1;869.52;1.03;0.00;25107.24;DEFAULT_VEHTYPE;end;80;24511.00
-1.00;;-1.00;-1.00;17910.00;0.00;567036033_0;5.10;0.00;tripinfo_9950 routing_9950;25290.00;9950;1;2748.29;1.09;0.00;24566.47;DEFAULT_VEHTYPE;end;117;23632.00
-1.00;;-1.00;-1.00;17952.00;0.60;13654453_0;5.10;0.00;tripinfo_9973 routing_9973;25248.00;9973;1;1045.78;0.90;0.00;25163.12;DEFAULT_VEHTYPE;end;126;24172.00
-1.00;;-1.00;-1.00;17973.00;0.00;13654453_0;5.10;0.00;tripinfo_9985 routing_9985;25227.00;9985;1;1038.28;1.08;0.00;25156.80;DEFAULT_VEHTYPE;end;128;24158.00
-1.00;;-1.00;-1.00;17977.00;0.40;47895849#2_0;5.10;0.00;tripinfo_9987 routing_9987;25223.00;9987;1;3540.23;1.01;0.00;24338.18;DEFAULT_VEHTYPE;end;112;23416.00
-1.00;;-1.00;-1.00;27479.00;9488.00;720012594#0_0;5.10;0.00;tripinfo_9995 routing_9995;15721.00;9995;2;820.73;0.93;0.00;15559.15;DEFAULT_VEHTYPE;end;58;15189.00
-1.00;;-1.00;-1.00;17993.00;0.20;13654453_0;5.10;0.00;tripinfo_9996 routing_9996;25207.00;9996;1;2435.53;1.13;0.00;24302.52;DEFAULT_VEHTYPE;end;135;23236.00
-1.00;;-1.00;-1.00;21165.00;3156.00;-96016135_0;2.26;0.00;tripinfo_10005 routing_10005;22035.00;10005;2;1458.34;1.04;0.00;21403.94;DEFAULT_VEHTYPE;end;77;20869.00
-1.00;;-1.00;-1.00;21772.00;3745.00;-96016135_0;2.26;0.00;tripinfo_10015 routing_10015;21428.00;10015;2;912.60;0.95;0.00;21128.71;DEFAULT_VEHTYPE;end;71;20704.00
-1.00;;-1.00;-1.00;18033.00;0.60;628782529#0_0;5.10;0.00;tripinfo_10018 routing_10018;25167.00;10018;1;1727.06;1.01;0.00;24946.40;DEFAULT_VEHTYPE;end;118;24139.00
-1.00;;-1.00;-1.00;18051.00;0.60;47895849#2_0;5.10;0.00;tripinfo_10028 routing_10028;25149.00;10028;1;3266.23;0.99;0.00;24279.22;DEFAULT_VEHTYPE;end;106;23440.00
-1.00;;-1.00;-1.00;18286.00;232.00;36801001#1_0;5.10;0.00;tripinfo_10030 routing_10030;24914.00;10030;1;1900.47;1.11;0.00;24473.98;DEFAULT_VEHTYPE;end;126;23584.00
-1.00;;-1.00;-1.00;25230.00;7168.80;839709051_0;5.10;0.00;tripinfo_10034 routing_10034;17970.00;10034;1;448.88;1.01;0.00;17937.12;DEFAULT_VEHTYPE;end;82;17021.00
-1.00;;-1.00;-1.00;25534.00;7454.80;839709051_0;5.10;0.00;tripinfo_10044 routing_10044;17666.00;10044;2;440.40;1.07;0.00;17635.35;DEFAULT_VEHTYPE;end;87;16736.00
-1.00;;-1.00;-1.00;18119.00;0.20;-237344387_0;5.10;0.00;tripinfo_10066 routing_10066;25081.00;10066;1;2349.37;1.12;0.00;23930.53;DEFAULT_VEHTYPE;end;94;23288.00
-1.00;;-1.00;-1.00;18153.00;0.00;628782529#0_0;5.10;0.00;tripinfo_10085 routing_10085;25047.00;10085;1;2141.29;0.87;0.00;24460.03;DEFAULT_VEHTYPE;end;106;23744.00
-1.00;;-1.00;-1.00;18875.00;700.40;220137286#2_0;5.10;0.00;tripinfo_10097 routing_10097;24325.00;10097;2;4136.43;1.02;0.00;22893.35;DEFAULT_VEHTYPE;end;98;22146.00
-1.00;;-1.00;-1.00;18299.00;88.40;-47896065_0;5.10;0.00;tripinfo_10117 routing_10117;24901.00;10117;2;1640.71;1.07;0.00;24365.72;DEFAULT_VEHTYPE;end;109;23613.00
-1.00;;-1.00;-1.00;18220.00;0.40;13654453_0;5.10;0.00;tripinfo_10122 routing_10122;24980.00;10122;1;2896.47;0.85;0.00;24221.76;DEFAULT_VEHTYPE;end;104;23423.00
-1.00;;-1.00;-1.00;18239.00;1.40;13654453_0;5.10;0.00;tripinfo_10132 routing_10132;24961.00;10132;1;1785.77;1.05;0.00;24364.99;DEFAULT_VEHTYPE;end;122;23416.00
-1.00;;-1.00;-1.00;18240.00;0.60;524150338#0_0;5.10;0.00;tripinfo_10133 routing_10133;24960.00;10133;1;2637.74;1.07;0.00;24497.78;DEFAULT_VEHTYPE;end;118;23565.00
-1.00;;-1.00;-1.00;18245.00;0.20;13654453_0;5.10;0.00;tripinfo_10136 routing_10136;24955.00;10136;1;1759.93;0.92;0.00;24345.57;DEFAULT_VEHTYPE;end;126;23374.00
-1.00;;-1.00;-1.00;18279.00;0.00;1041085657_0;5.10;0.00;tripinfo_10155 routing_10155;24921.00;10155;1;3304.50;0.95;0.00;23670.57;DEFAULT_VEHTYPE;end;97;22899.00
-1.00;;-1.00;-1.00;29491.00;11210.20;395073288_0;5.10;0.00;tripinfo_10156 routing_10156;13709.00;10156;2;1971.12;1.07;0.00;13368.80;DEFAULT_VEHTYPE;end;67;12820.00
-1.00;;-1.00;-1.00;18292.00;0.40;31411842_0;5.10;0.00;tripinfo_10162 routing_10162;24908.00;10162;1;2257.63;1.13;0.00;24429.57;DEFAULT_VEHTYPE;end;102;23636.00
