interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
21600.00;25200.00;21600_to_25200;1;133.33;4;265;14108392;0;0;133.33;268;9.56;1.83;489.60;2.85;0.21;387.27;1.02;259.40
21600.00;25200.00;21600_to_25200;0;5.56;0;5;14118780#0;0;0;5.56;5;0.11;0.80;4.00;6.50;0.78;0.50;0.03;0.00
21600.00;25200.00;21600_to_25200;0;16.25;0;83;14118780#1;0;0;16.25;83;1.70;0.93;77.20;6.79;0.82;10.82;0.20;0.00
21600.00;25200.00;21600_to_25200;0;72.94;1;85;14118780#2;0;0;72.94;86;1.80;0.79;68.27;6.62;0.79;11.57;0.04;0.00
21600.00;25200.00;21600_to_25200;0;103.10;0;86;14118780#3;0;0;103.10;86;1.98;0.86;74.23;6.02;0.72;13.89;0.03;0.00
21600.00;25200.00;21600_to_25200;0;10.76;0;69;14118780#4;0;0;10.76;69;1.44;1.03;71.28;6.62;0.79;11.16;0.30;0.00
21600.00;25200.00;21600_to_25200;0;2.94;0;2;14118780#5;0;0;2.94;2;0.06;1.06;2.12;4.91;0.59;0.38;0.04;0.00
21600.00;25200.00;21600_to_25200;3;0.20;2;3;14118783;0;0;0.20;2;0.10;19.41;94.36;7.00;0.84;10.28;18.64;0.00
21600.00;25200.00;21600_to_25200;2;0.31;2;6;14118784#0;0;0;0.31;6;0.15;15.03;117.77;7.30;0.88;12.28;14.29;0.00
21600.00;25200.00;21600_to_25200;5;1.73;3;30;14118784#1;0;0;1.73;28;0.75;5.75;187.21;6.09;0.73;47.65;4.92;8.00
21600.00;25200.00;21600_to_25200;6;0.74;0;17;14118785#0;0;0;0.74;12;0.34;7.91;134.32;6.98;0.84;16.44;7.21;0.00
21600.00;25200.00;21600_to_25200;2;0.87;5;15;14118785#1;0;0;0.87;19;0.41;14.63;303.00;6.99;0.84;41.87;13.85;0.00
21600.00;25200.00;21600_to_25200;6;2.92;3;42;14858640;0;0;2.92;38;1.10;2.88;123.55;5.82;0.70;43.71;2.09;2.00
21600.00;25200.00;21600_to_25200;0;64.20;3;107;14858642#0;0;0;32.10;110;0.62;0.43;46.23;12.23;0.88;5.42;0.02;0.00
21600.00;25200.00;21600_to_25200;5;8.23;5;148;14858642#1;36;36;4.11;148;1.94;12.03;1834.79;5.57;0.40;1038.98;10.91;570.00
21600.00;25200.00;21600_to_25200;2;7.33;0;150;14858643#0;0;0;3.66;148;1.38;2.58;386.76;7.61;0.91;61.93;1.95;0.00
21600.00;25200.00;21600_to_25200;0;3.94;88;0;14858868;0;0;3.94;89;1.91;12.74;1060.70;6.26;0.75;252.45;11.95;4.00
21600.00;25200.00;21600_to_25200;3;1.00;2;20;150275991#0;0;0;1.00;19;0.42;4.48;96.97;7.14;0.86;12.53;3.83;0.00
21600.00;25200.00;21600_to_25200;2;1.17;10;19;150275991#1;0;0;1.17;27;0.56;17.61;502.30;7.05;0.85;70.82;16.74;1.00
21600.00;25200.00;21600_to_25200;3;1.79;2;39;150275992#0;0;0;1.79;38;0.86;19.19;784.08;6.58;0.79;134.65;18.30;24.00
21600.00;25200.00;21600_to_25200;3;5.23;2;64;150275999#2;0;0;5.23;63;2.54;27.93;1839.51;3.68;0.44;990.76;26.80;692.00
21600.00;25200.00;21600_to_25200;3;0.47;2;8;150276002;0;0;0.47;7;0.21;5.17;49.26;6.59;0.79;10.41;4.43;0.00
21600.00;25200.00;21600_to_25200;2;0.61;3;12;150276003#0;0;0;0.61;13;0.29;12.80;188.98;7.17;0.86;24.78;12.07;0.00
21600.00;25200.00;21600_to_25200;0;0.26;5;2;150276003#1;0;0;0.26;6;0.13;28.86;196.40;7.43;0.89;24.76;28.15;0.00
21600.00;25200.00;21600_to_25200;6;1.58;1;40;150276011;0;0;1.58;35;0.77;21.38;874.65;7.43;0.89;76.63;20.71;0.00
21600.00;25200.00;21600_to_25200;4;1.90;2;41;150276013#0;0;0;1.90;39;0.85;6.81;291.39;6.99;0.84;40.20;6.01;0.00
21600.00;25200.00;21600_to_25200;5;0.54;0;14;150276013#1;0;0;0.54;9;0.26;16.25;226.31;7.52;0.90;20.99;15.60;0.00
21600.00;25200.00;21600_to_25200;7;0.75;2;17;150276015;0;0;0.75;12;0.36;22.43;422.66;7.21;0.87;44.46;21.69;0.00
21600.00;25200.00;21600_to_25200;2;6.08;4;129;15089551;0;0;6.08;131;2.72;7.34;973.31;6.74;0.81;172.91;6.57;1.00
21600.00;25200.00;21600_to_25200;6;11.90;0;255;15089643;0;0;11.90;249;4.84;3.87;986.04;7.24;0.87;115.40;3.20;0.00
21600.00;25200.00;21600_to_25200;7;2.67;1;66;155433040;0;0;2.67;62;1.30;25.89;1741.12;7.18;0.86;185.38;25.02;0.00
21600.00;25200.00;21600_to_25200;1;0.33;1;8;155433041;0;0;0.33;8;0.16;28.87;258.56;7.68;0.92;22.77;28.10;0.00
21600.00;25200.00;21600_to_25200;2;0.28;1;4;158331590;0;0;0.28;3;0.10;2.36;10.08;6.38;0.77;2.11;1.60;0.00
21600.00;25200.00;21600_to_25200;0;0.19;2;3;16233734#0;0;0;0.19;5;0.09;13.02;63.73;7.45;0.89;7.56;12.39;0.00
21600.00;25200.00;21600_to_25200;0;0.59;5;8;16233735#0;0;0;0.59;13;0.27;9.88;124.44;6.43;0.77;24.58;8.65;0.00
21600.00;25200.00;21600_to_25200;2;11.07;8;53;17073048#0;8;8;5.53;58;2.59;12.70;747.36;1.87;0.22;582.38;11.54;398.00
21600.00;25200.00;21600_to_25200;1;1.59;1;39;17670100#1;0;0;1.59;39;0.75;12.56;501.38;7.38;0.89;48.05;11.89;0.00
21600.00;25200.00;21600_to_25200;3;2.81;3;69;17670100#2;0;0;2.81;68;1.33;13.00;917.87;7.36;0.88;88.77;12.33;0.00
21600.00;25200.00;21600_to_25200;3;5.02;0;121;180020059#0;0;0;5.02;120;2.37;12.64;1532.53;7.11;0.85;216.30;11.88;4.00
21600.00;25200.00;21600_to_25200;4;5.81;5;131;180020059#1;0;0;5.81;134;2.61;6.67;913.56;7.30;0.88;103.73;5.98;0.00
21600.00;25200.00;21600_to_25200;5;6.09;4;122;180020059#2;0;0;6.09;121;2.40;3.17;395.61;7.27;0.87;47.38;2.49;0.00
21600.00;25200.00;21600_to_25200;1;1.27;3;14;180022161;0;0;1.27;17;0.53;7.01;118.20;4.41;0.79;19.32;5.93;0.00
21600.00;25200.00;21600_to_25200;4;0.40;0;8;180156396#0;0;0;0.40;4;0.18;6.59;52.24;6.30;0.76;12.96;5.85;8.00
21600.00;25200.00;21600_to_25200;8;3.61;0;93;180156396#1;0;0;3.61;85;1.74;18.36;1705.15;7.41;0.89;179.15;17.68;0.00
21600.00;25200.00;21600_to_25200;2;1.67;1;43;181218814#0;0;0;1.67;40;0.82;33.48;1405.93;7.15;0.86;156.69;32.73;0.00
21600.00;25200.00;21600_to_25200;4;2.57;4;40;181218814#1;0;0;2.57;40;1.00;3.29;139.61;6.10;0.73;33.84;2.46;1.00
21600.00;25200.00;21600_to_25200;4;3.11;2;40;181218814#2;0;0;3.11;38;1.03;2.39;97.22;5.73;0.69;27.63;1.62;4.00
21600.00;25200.00;21600_to_25200;3;7.47;2;180;183251547;0;0;7.47;180;3.48;9.88;1801.87;7.28;0.87;190.97;9.19;0.00
21600.00;25200.00;21600_to_25200;5;2.17;1;27;183370113#0.12;0;0;1.08;23;0.26;1.31;35.46;7.28;0.87;3.94;0.60;0.00
21600.00;25200.00;21600_to_25200;1;0.91;2;19;183370113#0.38;0;0;0.91;20;0.42;8.55;177.85;6.93;0.83;22.45;7.84;0.00
21600.00;25200.00;21600_to_25200;1;1.07;2;24;183370113#2;0;0;1.07;25;0.50;10.54;272.25;7.17;0.86;25.83;9.76;0.00
21600.00;25200.00;21600_to_25200;3;2.62;3;61;183370113#3;0;0;2.62;61;1.22;11.14;709.12;7.19;0.86;85.64;10.22;2.00
21600.00;25200.00;21600_to_25200;5;1.18;4;20;19846377#0;0;0;1.18;19;0.56;14.37;339.47;5.89;0.71;83.99;13.42;32.00
21600.00;25200.00;21600_to_25200;4;2.02;1;49;19846527#0;0;0;2.02;46;0.96;14.39;718.72;7.22;0.87;73.74;13.68;0.00
21600.00;25200.00;21600_to_25200;1;2.74;2;68;19846527#1;0;0;2.74;69;1.33;24.48;1711.76;7.28;0.87;179.20;23.72;1.00
21600.00;25200.00;21600_to_25200;4;10.75;1;92;21766158#0;0;0;10.75;89;4.95;11.08;1026.28;2.84;0.34;672.79;9.94;417.00
21600.00;25200.00;21600_to_25200;3;4.64;4;113;220137286#0;0;0;4.64;115;2.22;17.07;1999.37;7.30;0.88;209.27;16.29;0.00
21600.00;25200.00;21600_to_25200;5;3.60;1;73;220137286#2;0;0;3.60;69;1.39;2.92;213.95;7.37;0.88;20.11;2.25;0.00
21600.00;25200.00;21600_to_25200;0;0.90;4;18;231483312;0;0;0.90;22;0.42;9.36;203.03;7.20;0.86;22.62;8.62;0.00
21600.00;25200.00;21600_to_25200;4;0.37;3;6;231483313;0;0;0.37;5;0.17;9.05;78.61;7.01;0.84;13.96;8.25;0.00
21600.00;25200.00;21600_to_25200;9;2.51;1;61;231483314;0;0;2.51;53;1.19;14.69;907.94;7.19;0.86;88.58;13.96;0.00
21600.00;25200.00;21600_to_25200;5;2.05;0;53;231483339#0;0;0;2.05;47;0.98;16.27;859.92;7.47;0.90;89.49;15.62;0.00
21600.00;25200.00;21600_to_25200;2;9.15;6;221;23179512#0;0;0;9.15;222;4.40;20.80;4686.48;7.08;0.85;552.45;19.88;0.00
21600.00;25200.00;21600_to_25200;6;5.72;4;140;231940830#0;0;0;5.72;136;2.78;24.95;3551.11;7.11;0.85;469.83;24.25;0.00
21600.00;25200.00;21600_to_25200;0;7.47;1;144;231945290#0;0;0;7.47;145;3.37;7.84;1136.59;6.03;0.72;282.19;6.95;63.00
21600.00;25200.00;21600_to_25200;0;9.92;3;238;231945290#2;0;0;9.92;243;4.64;10.93;2647.72;7.24;0.87;281.83;10.23;0.00
21600.00;25200.00;21600_to_25200;2;9.12;6;207;231945290#3;0;0;9.12;211;4.07;6.24;1324.66;7.26;0.87;139.73;5.55;0.00
21600.00;25200.00;21600_to_25200;3;1.51;4;35;231945290#4;0;0;1.51;36;0.72;11.95;462.82;7.52;0.90;43.25;11.26;0.00
21600.00;25200.00;21600_to_25200;2;1.23;4;22;231945290#5;0;0;1.23;24;0.57;9.52;243.57;6.30;0.76;60.85;8.65;20.00
21600.00;25200.00;21600_to_25200;5;8.97;3;194;236306864#0;0;0;8.97;194;4.27;16.88;3329.21;6.41;0.77;747.02;15.94;121.00
21600.00;25200.00;21600_to_25200;5;13.38;2;198;237344387;0;0;13.38;196;5.94;9.16;1833.66;4.70;0.85;277.14;8.15;0.00
21600.00;25200.00;21600_to_25200;2;3.74;4;90;239889169;0;0;3.74;93;1.78;14.82;1391.92;7.30;0.88;137.76;13.94;0.00
21600.00;25200.00;21600_to_25200;2;4.63;2;115;244422544;0;0;4.63;115;2.21;15.33;1792.04;7.33;0.88;197.11;14.61;10.00
21600.00;25200.00;21600_to_25200;0;0.04;1;0;258274084;0;0;0.04;1;0.02;8.21;7.42;6.42;0.77;2.41;7.56;0.00
21600.00;25200.00;21600_to_25200;2;1.60;5;14;265113917;0;0;1.60;17;0.75;13.65;250.66;3.56;0.43;143.92;12.49;90.00
21600.00;25200.00;21600_to_25200;4;3.26;2;82;265117578;0;0;3.26;78;1.58;21.58;1781.56;7.27;0.87;178.44;20.85;0.00
21600.00;25200.00;21600_to_25200;1;1.18;5;20;28275167;0;0;1.18;24;0.53;8.34;204.09;6.38;0.77;30.45;7.29;0.00
21600.00;25200.00;21600_to_25200;6;12.94;4;181;28575360;0;0;12.94;178;5.97;14.00;2577.75;4.31;0.77;558.02;12.79;47.00
21600.00;25200.00;21600_to_25200;4;0.31;4;4;29000804.26;0;0;0.31;4;0.15;11.55;89.27;7.26;0.87;12.67;10.91;0.00
21600.00;25200.00;21600_to_25200;2;25.76;9;84;29023713;0;0;25.76;91;12.84;255.11;23600.80;1.02;0.12;20677.94;254.15;19405.00
21600.00;25200.00;21600_to_25200;90;3.71;0;90;30239233#0;0;0;3.71;0;1.68;6.05;528.42;7.36;0.88;57.51;5.40;0.00
21600.00;25200.00;21600_to_25200;8;0.32;0;8;307372337#0;0;0;0.16;0;0.07;4.07;30.53;7.85;0.94;2.12;3.43;0.00
21600.00;25200.00;21600_to_25200;4;5.20;2;120;31389747;0;0;5.20;118;2.27;5.18;630.74;7.47;0.90;59.32;4.52;0.00
21600.00;25200.00;21600_to_25200;0;0.55;7;0;31389787#2;0;0;0.55;7;0.26;8.56;49.78;3.53;0.42;29.90;7.69;10.00
21600.00;25200.00;21600_to_25200;7;3.76;0;90;31411680;0;0;3.76;84;1.76;11.32;1024.68;7.14;0.86;133.23;10.56;3.00
21600.00;25200.00;21600_to_25200;0;4.46;72;2;31411842;0;0;4.46;75;2.17;17.36;1210.00;4.63;0.83;226.26;16.50;0.00
21600.00;25200.00;21600_to_25200;4;0.23;0;4;31412878;0;0;0.23;0;0.11;33.37;131.20;4.87;0.88;15.58;32.34;0.00
21600.00;25200.00;21600_to_25200;1;10.41;4;373;31427257#0;32;32;5.21;376;2.29;4.01;1509.77;11.29;0.81;263.52;3.61;0.00
21600.00;25200.00;21600_to_25200;3;10.29;2;376;31427257#2;38;38;5.15;375;2.44;10.26;3876.43;10.69;0.77;848.32;9.59;150.00
21600.00;25200.00;21600_to_25200;1;3.19;1;110;31427257#3;10;10;1.60;110;0.62;1.76;194.87;12.47;0.90;19.11;1.37;0.00
21600.00;25200.00;21600_to_25200;2;20.26;5;172;31427257#4;11;11;10.13;177;5.02;57.28;10184.22;2.52;0.18;8311.55;56.72;7381.00
21600.00;25200.00;21600_to_25200;3;44.92;3;126;31427257#7;6;6;22.46;127;11.17;170.41;22111.58;0.83;0.06;20757.78;169.57;19101.00
21600.00;25200.00;21600_to_25200;2;1.68;2;42;31445160#0;0;0;1.68;42;0.81;15.74;690.79;7.55;0.91;63.30;15.07;0.00
21600.00;25200.00;21600_to_25200;4;1.69;5;32;31445160#1;0;0;1.69;34;0.81;18.92;701.34;6.37;0.76;152.76;17.88;54.00
21600.00;25200.00;21600_to_25200;4;0.91;2;19;31448934#0;0;0;0.91;17;0.42;8.79;181.54;6.85;0.82;26.07;8.02;0.00
21600.00;25200.00;21600_to_25200;3;0.86;3;17;31448934#1;0;0;0.86;17;0.39;7.33;144.12;7.02;0.84;18.55;6.55;0.00
21600.00;25200.00;21600_to_25200;2;0.42;1;10;31448937#0;0;0;0.42;8;0.20;9.90;106.51;7.56;0.91;13.26;9.14;0.00
21600.00;25200.00;21600_to_25200;2;0.56;2;11;31448937#1;0;0;0.56;11;0.26;11.36;146.13;6.81;0.82;24.94;10.43;1.00
21600.00;25200.00;21600_to_25200;2;1.21;2;27;31449007;0;0;1.21;27;0.57;10.71;308.71;7.07;0.85;41.75;9.89;2.00
21600.00;25200.00;21600_to_25200;1;0.81;2;19;31449010#0;0;0;0.81;20;0.39;16.00;334.09;7.51;0.90;30.44;15.32;0.00
21600.00;25200.00;21600_to_25200;2;3.67;2;90;31449018;0;0;3.67;90;1.78;24.87;2285.71;7.15;0.86;329.36;24.01;64.00
21600.00;25200.00;21600_to_25200;3;3.67;2;90;31449245;0;0;3.67;88;1.74;13.02;1192.60;7.32;0.88;121.06;12.32;0.00
21600.00;25200.00;21600_to_25200;1;4.75;3;52;31512978#0;0;0;4.75;54;1.81;4.32;233.67;4.32;0.52;102.63;3.03;45.00
21600.00;25200.00;21600_to_25200;0;133.33;3;56;31512978#1;0;0;133.33;59;2.72;1.82;107.18;2.86;0.34;53.62;0.05;0.00
21600.00;25200.00;21600_to_25200;2;0.30;1;6;31518448;1;1;0.15;5;0.07;18.32;126.96;6.66;0.80;14.84;17.52;0.00
21600.00;25200.00;21600_to_25200;2;4.98;3;119;31518959;0;0;4.98;119;2.39;19.14;2315.68;7.01;0.84;350.09;18.15;78.00
21600.00;25200.00;21600_to_25200;3;4.69;1;79;31519076;0;0;4.69;76;2.28;37.95;2995.04;4.81;0.86;416.46;36.90;20.00
21600.00;25200.00;21600_to_25200;2;7.63;6;163;31520175;0;0;7.63;168;3.46;8.66;1459.92;6.72;0.81;262.54;7.83;28.00
21600.00;25200.00;21600_to_25200;3;2.77;2;62;31520176;0;0;2.77;61;1.31;16.18;1033.85;6.71;0.80;162.36;15.02;32.00
21600.00;25200.00;21600_to_25200;7;0.53;1;13;327412184;0;0;0.53;7;0.25;16.55;229.20;7.59;0.91;19.54;15.84;0.00
21600.00;25200.00;21600_to_25200;2;5.63;3;101;33301531;0;0;5.63;102;2.14;3.06;316.00;6.72;0.81;42.30;2.26;0.00
21600.00;25200.00;21600_to_25200;1;5.58;2;82;33301560;0;0;5.58;83;2.38;5.90;492.92;5.01;0.60;164.50;4.82;66.00
21600.00;25200.00;21600_to_25200;3;0.72;1;10;33301663#0;0;0;0.72;8;0.33;10.06;108.19;4.67;0.84;15.01;9.07;0.00
21600.00;25200.00;21600_to_25200;2;8.10;3;115;34065519;0;0;8.10;116;3.52;8.00;939.55;4.65;0.84;132.05;6.93;0.00
21600.00;25200.00;21600_to_25200;5;8.23;3;189;36786444#0;0;0;8.23;188;3.73;8.56;1640.13;7.05;0.85;239.03;7.87;0.00
21600.00;25200.00;21600_to_25200;2;5.92;3;137;36786445#0;0;0;5.92;139;2.70;7.75;1083.32;7.21;0.86;134.14;7.06;0.00
21600.00;25200.00;21600_to_25200;2;3.85;1;169;36801001#1;5;5;1.92;168;0.90;5.97;1013.67;13.11;0.94;61.66;5.58;0.00
21600.00;25200.00;21600_to_25200;2;4.12;3;168;36801001#2;7;7;2.06;169;0.92;3.42;584.29;12.96;0.93;42.67;3.04;0.00
21600.00;25200.00;21600_to_25200;4;3.48;2;145;36801004#0;8;8;1.74;142;0.82;7.56;1107.18;12.34;0.89;120.63;7.08;0.00
21600.00;25200.00;21600_to_25200;5;1.97;1;64;36801004#1;0;0;0.99;60;0.36;1.39;89.44;12.71;0.91;7.53;1.00;0.00
21600.00;25200.00;21600_to_25200;2;2.71;3;106;36801004#2;34;34;1.36;107;0.61;3.89;422.97;12.42;0.89;43.58;3.51;0.00
21600.00;25200.00;21600_to_25200;7;92.15;2;72;37535329#0;10;10;46.08;67;0.87;0.94;66.35;5.55;0.67;20.74;0.10;3.00
21600.00;25200.00;21600_to_25200;6;1.16;2;11;37535329#1;3;3;0.58;7;0.26;6.93;83.74;3.62;0.43;43.88;5.77;22.00
21600.00;25200.00;21600_to_25200;0;0.17;3;1;377719664;0;0;0.17;4;0.08;13.85;53.04;6.52;0.78;9.54;13.02;0.00
21600.00;25200.00;21600_to_25200;5;1.67;0;39;377719665;0;0;1.67;34;0.76;7.79;302.85;7.11;0.85;31.86;7.09;0.00
21600.00;25200.00;21600_to_25200;67;1.45;0;67;393494867;0;0;1.45;0;0.70;10.08;671.06;13.20;0.95;35.25;9.71;0.00
21600.00;25200.00;21600_to_25200;1;4.41;0;195;393494868;0;0;4.41;196;2.18;32.83;6447.66;12.53;0.90;539.99;32.43;0.00
21600.00;25200.00;21600_to_25200;3;0.26;2;3;395073288;0;0;0.26;2;0.13;24.40;119.16;5.33;0.64;43.64;23.17;26.00
21600.00;25200.00;21600_to_25200;0;5.17;2;0;395153043;0;0;5.17;2;0.10;1.93;3.72;2.69;0.32;2.46;;0.00
21600.00;25200.00;21600_to_25200;0;98.27;1;61;395800497#0;0;0;98.27;65;46.04;116.51;7071.91;0.21;0.03;6894.80;115.37;6711.00
21600.00;25200.00;21600_to_25200;4;9.41;4;79;396062728#0;0;0;9.41;79;2.29;2.12;170.99;4.73;0.57;90.25;1.11;17.00
21600.00;25200.00;21600_to_25200;2;3.34;6;41;39642340#2;2;2;1.67;45;0.72;6.08;278.76;4.63;0.56;119.48;5.13;37.00
21600.00;25200.00;21600_to_25200;4;1.61;2;36;399914534;0;0;1.61;34;0.75;11.11;420.53;6.96;0.84;61.47;10.27;1.00
21600.00;25200.00;21600_to_25200;3;0.40;1;8;399914535;0;0;0.40;6;0.19;11.97;105.94;6.49;0.78;15.50;11.10;0.00
21600.00;25200.00;21600_to_25200;3;3.02;7;64;399914536;0;0;3.02;68;1.39;8.68;610.07;7.04;0.85;87.64;7.95;8.00
21600.00;25200.00;21600_to_25200;1;1.31;4;28;400062408;0;0;1.31;31;0.62;13.53;429.58;7.08;0.85;55.15;12.74;0.00
21600.00;25200.00;21600_to_25200;1;1.55;1;24;400961625#0;0;0;1.55;24;0.58;2.59;63.81;6.33;0.46;31.99;1.82;1.00
21600.00;25200.00;21600_to_25200;3;72.84;0;499;403882373;5;5;24.28;497;7.85;7.22;3603.04;2.59;0.31;2462.08;4.54;1954.00
21600.00;25200.00;21600_to_25200;4;5.06;3;107;40487883;0;0;5.06;107;2.44;22.99;2530.72;6.26;0.75;617.28;21.95;181.00
21600.00;25200.00;21600_to_25200;4;4.66;5;111;40493384#2;0;0;4.66;112;2.25;20.34;2354.92;7.14;0.86;305.07;19.59;2.00
21600.00;25200.00;21600_to_25200;2;6.38;3;130;40493385#0;0;0;6.38;131;2.87;7.61;1009.01;6.43;0.77;218.22;6.76;15.00
21600.00;25200.00;21600_to_25200;4;1.83;1;37;40493386;0;0;1.83;34;0.88;20.47;775.77;6.01;0.72;204.55;19.43;55.00
21600.00;25200.00;21600_to_25200;2;4.37;3;105;40493418;0;0;4.37;106;2.08;14.67;1582.33;7.20;0.86;185.90;13.93;0.00
21600.00;25200.00;21600_to_25200;2;2.38;2;58;40493501#0;0;0;2.38;57;1.14;16.75;996.52;7.24;0.87;108.44;16.05;0.00
21600.00;25200.00;21600_to_25200;7;2.78;3;67;40493501#3;0;0;2.78;63;1.35;22.66;1581.41;7.20;0.86;174.65;21.94;0.00
21600.00;25200.00;21600_to_25200;8;2.11;2;47;40493501#4;0;0;2.11;41;0.96;7.53;366.38;7.05;0.85;46.69;6.81;0.00
21600.00;25200.00;21600_to_25200;3;7.11;0;100;40493502;0;0;7.11;97;3.05;7.58;755.87;4.56;0.82;113.76;6.49;0.00
21600.00;25200.00;21600_to_25200;6;2.57;2;51;40598677;0;0;2.57;47;1.09;4.56;238.92;6.76;0.81;35.59;3.80;0.00
21600.00;25200.00;21600_to_25200;3;2.05;0;91;410939625;0;0;1.03;88;0.48;6.22;565.54;13.11;0.94;28.68;5.84;0.00
21600.00;25200.00;21600_to_25200;1;104.91;3;78;410939626;0;0;104.91;80;1.81;0.94;75.53;5.56;0.40;45.29;0.21;13.87
21600.00;25200.00;21600_to_25200;2;54.44;4;44;410939627;0;0;54.44;46;1.03;0.82;39.19;6.35;0.46;21.15;0.05;1.00
21600.00;25200.00;21600_to_25200;0;2.79;3;35;414404581;0;0;2.79;38;1.27;8.88;333.97;4.31;0.52;152.04;7.93;96.00
21600.00;25200.00;21600_to_25200;2;4.08;1;83;419709604#2;2;2;2.04;82;0.80;3.23;270.02;7.24;0.87;29.17;2.54;0.00
21600.00;25200.00;21600_to_25200;2;3.08;2;77;430855719;0;0;3.08;77;1.48;18.98;1496.86;7.38;0.89;153.13;18.17;0.00
21600.00;25200.00;21600_to_25200;4;2.35;3;80;4392761#0;3;3;1.17;79;0.53;5.14;424.46;10.74;0.77;91.25;4.75;0.00
21600.00;25200.00;21600_to_25200;1;1.72;2;76;4392761#2;25;25;0.86;74;0.41;10.04;757.02;12.69;0.91;53.49;9.60;0.00
21600.00;25200.00;21600_to_25200;1;266.67;2;133;4392761#3;28;28;133.33;134;2.25;1.45;195.04;3.59;0.26;139.42;0.64;71.00
21600.00;25200.00;21600_to_25200;5;4.63;2;206;4422176;6;6;2.31;204;1.13;14.41;2997.30;12.83;0.92;190.56;14.00;0.00
21600.00;25200.00;21600_to_25200;1;1.80;4;64;4422177;1;1;0.90;67;0.43;11.94;809.77;10.87;0.78;165.70;11.41;88.00
21600.00;25200.00;21600_to_25200;4;2.45;0;78;4441057#1;0;0;1.22;74;0.43;1.28;99.49;12.73;0.92;5.41;0.89;0.00
21600.00;25200.00;21600_to_25200;4;7.03;3;207;4441059#1;1;1;3.52;206;1.20;1.30;270.80;12.10;0.87;31.20;0.89;0.00
21600.00;25200.00;21600_to_25200;4;1.32;1;56;4441061;2;2;0.66;53;0.31;5.42;308.70;12.93;0.93;16.97;5.04;0.00
21600.00;25200.00;21600_to_25200;0;1.48;1;63;4441062;0;0;0.74;64;0.34;5.22;333.44;12.92;0.93;19.36;4.83;0.00
21600.00;25200.00;21600_to_25200;2;1.35;5;53;4441063;1;1;0.67;55;0.32;8.34;474.83;12.34;0.89;44.69;7.93;0.00
21600.00;25200.00;21600_to_25200;1;2.95;4;68;450186404;0;0;2.95;72;1.38;11.12;805.30;7.26;0.87;87.01;10.43;0.00
21600.00;25200.00;21600_to_25200;3;6.35;3;122;450925440;0;0;6.35;122;2.83;7.00;871.81;6.17;0.74;219.05;6.07;45.00
21600.00;25200.00;21600_to_25200;2;3.84;1;170;4690591#0;14;14;1.92;169;0.91;9.18;1567.11;12.91;0.93;118.27;8.80;0.00
21600.00;25200.00;21600_to_25200;3;4.05;0;93;4690638;0;0;4.05;90;1.76;5.23;485.94;7.33;0.88;54.82;4.54;0.00
21600.00;25200.00;21600_to_25200;4;1.58;5;31;4726679#0;0;0;1.58;32;0.76;21.75;777.08;6.50;0.78;147.48;20.69;22.00
21600.00;25200.00;21600_to_25200;2;2.15;1;52;4726679#1;0;0;2.15;51;1.04;24.23;1282.98;7.04;0.84;174.44;23.45;1.00
21600.00;25200.00;21600_to_25200;2;0.11;1;2;4726680;0;0;0.11;1;0.05;33.64;99.86;7.88;0.95;10.24;33.00;0.00
21600.00;25200.00;21600_to_25200;3;3.92;3;98;4726681#0;0;0;3.92;99;1.91;34.92;3552.91;7.36;0.88;377.21;34.17;1.00
21600.00;25200.00;21600_to_25200;4;6.62;2;165;4726681#1;0;0;6.62;163;3.12;12.50;2085.69;7.40;0.89;213.11;11.78;0.00
21600.00;25200.00;21600_to_25200;5;5.80;4;143;4726681#2;0;0;5.80;141;2.74;11.97;1752.67;7.43;0.89;174.11;11.30;0.00
21600.00;25200.00;21600_to_25200;2;6.79;4;139;4726681#3;0;0;6.79;141;3.20;14.57;2079.47;6.19;0.74;482.22;13.56;120.00
21600.00;25200.00;21600_to_25200;1;5.05;1;114;4726684;0;0;5.05;114;2.19;5.37;616.79;7.24;0.87;67.67;4.69;0.00
21600.00;25200.00;21600_to_25200;2;7.10;7;172;4726685#0;0;0;7.10;176;3.42;18.16;3229.62;7.23;0.87;362.69;17.43;0.00
21600.00;25200.00;21600_to_25200;2;6.21;3;145;4726685#1;0;0;6.21;146;2.92;12.18;1800.11;7.02;0.84;233.48;11.35;0.00
21600.00;25200.00;21600_to_25200;5;0.27;0;5;4726694#0;0;0;0.27;0;0.13;23.81;115.67;5.12;0.92;12.65;22.83;0.00
21600.00;25200.00;21600_to_25200;2;1.54;1;22;4726694#2;0;0;1.54;21;0.72;14.72;335.74;4.45;0.80;71.55;13.59;24.00
21600.00;25200.00;21600_to_25200;3;3.90;1;97;4726706#0;0;0;3.90;95;1.90;30.02;2939.55;7.15;0.86;378.41;29.18;20.00
21600.00;25200.00;21600_to_25200;4;11.66;3;217;4726706#1;0;0;11.66;218;5.13;6.50;1433.95;6.02;0.72;358.80;5.58;40.00
21600.00;25200.00;21600_to_25200;7;7.19;6;176;4726706#2;0;0;7.19;171;3.47;19.00;3426.70;7.23;0.87;415.64;18.33;0.00
