tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
31966.00;36801001#1_0;73.19;12.94;31750.00;1.60;33301560_0;5.10;0.00;tripinfo_17638 routing_17638;216.00;17638;1;1711.60;0.97;0.00;44.99;DEFAULT_VEHTYPE;;1;11.00
31967.00;8152035#0_0;86.64;7.19;31675.00;0.40;-510702678#1_0;5.10;0.00;tripinfo_17597 routing_17597;292.00;17597;1;2176.18;0.98;0.00;81.96;DEFAULT_VEHTYPE;;5;34.00
31967.00;-524150338#1_0;34.65;7.02;31742.00;0.80;781742860#3_0;5.10;0.00;tripinfo_17634 routing_17634;225.00;17634;1;1289.93;0.91;0.00;54.58;DEFAULT_VEHTYPE;;2;31.00
31974.00;4726685#1_0;80.48;8.05;31897.00;2.80;1024105863_0;5.10;0.00;tripinfo_17719 routing_17719;77.00;17719;1;544.51;1.05;0.00;13.60;DEFAULT_VEHTYPE;;1;4.00
31976.00;839709054_0;133.62;15.54;31889.00;0.20;-4726710#1_0;5.10;0.00;tripinfo_17716 routing_17716;87.00;17716;1;696.54;1.12;0.00;14.84;DEFAULT_VEHTYPE;;0;0.00
31982.00;117055114#0_0;42.57;6.87;31553.00;0.80;-17073048#1_0;5.10;0.00;tripinfo_17529 routing_17529;429.00;17529;1;2825.22;0.83;0.00;104.60;DEFAULT_VEHTYPE;;4;50.00
31982.00;180020059#1_0;43.71;9.11;31893.00;0.60;4726681#1_0;5.10;0.00;tripinfo_17718 routing_17718;89.00;17718;1;741.56;1.14;0.00;10.34;DEFAULT_VEHTYPE;;0;0.00
31983.00;1053478472#3_0;179.49;8.71;31724.00;0.80;963479927#0_0;5.10;0.00;tripinfo_17624 routing_17624;259.00;17624;1;1775.63;1.10;0.00;78.98;DEFAULT_VEHTYPE;;6;30.00
31991.00;510702678#1_0;78.11;6.95;31644.00;0.00;-628755547#5_0;5.10;0.00;tripinfo_17580 routing_17580;347.00;17580;1;2062.65;0.91;0.00;49.34;DEFAULT_VEHTYPE;;1;7.00
31991.00;-781742860#3_0;39.59;5.71;31866.00;0.60;8384893#0_0;5.10;0.00;tripinfo_17703 routing_17703;125.00;17703;1;830.66;0.99;0.00;23.08;DEFAULT_VEHTYPE;;2;4.00
31992.00;552794577_0;45.21;7.87;31671.00;0.00;4726694#2_0;5.10;0.00;tripinfo_17595 routing_17595;321.00;17595;1;2191.22;0.95;0.00;70.50;DEFAULT_VEHTYPE;;5;24.00
31994.00;-781742860#3_0;39.59;8.15;31689.00;0.00;396062728#0_0;5.05;0.00;tripinfo_17605 routing_17605;305.00;17605;1;2548.49;1.06;0.00;43.88;DEFAULT_VEHTYPE;;1;9.00
31995.00;-1238600634#0_0;0.53;6.86;31752.00;0.00;13654453_0;5.10;0.00;tripinfo_17640 routing_17640;243.00;17640;1;1796.60;0.88;0.00;25.52;DEFAULT_VEHTYPE;;0;0.00
32000.00;414404581_0;33.25;8.92;31679.00;0.80;13654453_0;5.10;0.00;tripinfo_17599 routing_17599;321.00;17599;1;2802.63;1.14;0.00;36.92;DEFAULT_VEHTYPE;;0;0.00
32002.00;29000804.26_0;78.85;9.11;31817.00;0.20;4726711#0_0;5.10;0.00;tripinfo_17676 routing_17676;185.00;17676;1;1548.98;1.15;0.00;37.29;DEFAULT_VEHTYPE;;2;5.00
32002.00;150275992#0_0;121.35;7.08;31896.00;0.00;19846377#0_0;5.10;0.00;tripinfo_17720 routing_17720;106.00;17720;1;629.77;0.92;0.00;22.93;DEFAULT_VEHTYPE;;1;10.00
32005.00;8384886#1_0;91.50;7.98;31796.00;0.80;31411842_0;5.10;0.00;tripinfo_17664 routing_17664;209.00;17664;1;1327.12;0.99;0.00;42.74;DEFAULT_VEHTYPE;;3;12.00
32008.00;180022161_0;25.91;5.21;31706.00;0.80;839709051_0;5.10;0.00;tripinfo_17614 routing_17614;302.00;17614;1;2562.01;1.00;0.00;57.13;DEFAULT_VEHTYPE;;3;17.00
32010.00;625259599_1;136.88;13.71;31729.00;0.40;13853655#2_0;5.10;0.00;tripinfo_17627 routing_17627;281.00;17627;1;1825.32;1.06;0.00;102.29;DEFAULT_VEHTYPE;;4;47.00
32010.00;839709054_0;133.62;11.71;31839.00;0.60;4726681#0_0;5.10;0.00;tripinfo_17688 routing_17688;171.00;17688;1;1314.62;0.87;0.00;26.49;DEFAULT_VEHTYPE;;1;5.00
32010.00;395153043_0;0.20;5.34;31977.00;0.00;628782529#0_0;5.10;0.00;tripinfo_17765 routing_17765;33.00;17765;1;201.92;0.87;0.00;4.68;DEFAULT_VEHTYPE;;0;0.00
32014.00;399914535_0;72.72;7.74;31792.00;0.40;1106583870_0;5.10;0.00;tripinfo_17662 routing_17662;222.00;17662;1;1721.90;1.07;0.00;28.14;DEFAULT_VEHTYPE;;1;5.00
32014.00;1156329248_0;38.05;6.90;31808.00;0.20;13654453_0;5.10;0.00;tripinfo_17671 routing_17671;206.00;17671;1;1809.45;0.93;0.00;58.44;DEFAULT_VEHTYPE;;2;34.00
32015.00;625259599_0;136.88;12.50;31702.00;0.40;4730649_0;5.10;0.00;tripinfo_17612 routing_17612;313.00;17612;1;2358.65;0.99;0.00;81.68;DEFAULT_VEHTYPE;;4;36.00
32017.00;1053478472#3_0;179.49;7.42;31738.00;0.40;720012595#0_0;5.10;0.00;tripinfo_17632 routing_17632;279.00;17632;1;1770.58;0.91;0.00;38.91;DEFAULT_VEHTYPE;;1;6.00
32018.00;625259599_0;136.88;13.67;31806.00;0.00;-96016135_0;2.26;0.00;tripinfo_17670 routing_17670;212.00;17670;1;1493.48;0.99;0.00;65.52;DEFAULT_VEHTYPE;;3;33.00
32019.00;393494867_0;128.13;12.17;31727.00;0.20;1111106315_0;5.10;0.00;tripinfo_17626 routing_17626;292.00;17626;1;2254.42;0.90;0.00;28.83;DEFAULT_VEHTYPE;;0;0.00
32020.00;-13853659#1_0;70.76;4.69;31855.00;0.40;19846527#0_0;5.10;0.00;tripinfo_17697 routing_17697;165.00;17697;1;1086.89;0.95;0.00;21.68;DEFAULT_VEHTYPE;;0;0.00
32021.00;583307357#2_0;0.20;6.10;31765.00;0.40;40493501#3_0;5.10;0.00;tripinfo_17647 routing_17647;256.00;17647;1;1501.83;0.88;0.00;57.78;DEFAULT_VEHTYPE;;4;23.00
32024.00;231945290#4_0;84.95;6.58;31932.00;0.00;628782529#0_0;5.10;0.00;tripinfo_17740 routing_17740;92.00;17740;1;497.94;0.94;0.00;27.94;DEFAULT_VEHTYPE;;1;15.00
32026.00;393494867_0;128.13;11.88;31815.00;0.00;31411842_0;5.10;0.00;tripinfo_17675 routing_17675;211.00;17675;1;1712.89;0.94;0.00;23.33;DEFAULT_VEHTYPE;;0;0.00
32027.00;1053478472#3_0;179.49;10.07;31914.00;0.00;37535329#0_0;0.20;0.00;tripinfo_17730 routing_17730;113.00;17730;1;890.96;1.26;0.00;30.94;DEFAULT_VEHTYPE;;2;13.00
32028.00;772942669_0;110.92;4.59;31886.00;0.80;583307357#1_0;2.79;0.00;tripinfo_17714 routing_17714;142.00;17714;1;870.37;0.99;0.00;16.75;DEFAULT_VEHTYPE;;0;0.00
32029.00;687383599#0_0;14.73;13.24;31769.00;0.80;-510702678#1_0;5.10;0.00;tripinfo_17649 routing_17649;260.00;17649;1;2470.55;1.00;0.00;52.38;DEFAULT_VEHTYPE;;2;25.00
32037.00;583307354_0;11.59;9.12;31835.00;0.20;-4726710#1_0;5.10;0.00;tripinfo_17686 routing_17686;202.00;17686;1;1539.91;1.14;0.00;26.18;DEFAULT_VEHTYPE;;1;2.00
32037.00;8384886#1_0;91.50;8.16;31878.00;0.00;150276003#1_0;5.10;0.00;tripinfo_17710 routing_17710;159.00;17710;1;1044.28;1.02;0.00;35.03;DEFAULT_VEHTYPE;;2;12.00
32040.00;31449010#0_0;115.10;7.30;31758.00;0.60;839709051_0;5.10;0.00;tripinfo_17643 routing_17643;282.00;17643;1;2312.70;0.95;0.00;29.61;DEFAULT_VEHTYPE;;0;0.00
32042.00;14858642#1_1;61.94;15.72;31902.00;0.60;13654453_0;5.10;0.00;tripinfo_17723 routing_17723;140.00;17723;1;2000.92;1.15;0.00;13.25;DEFAULT_VEHTYPE;;0;0.00
32043.00;-47896065_0;65.11;4.93;31911.00;0.60;31449010#0_0;5.10;0.00;tripinfo_17728 routing_17728;132.00;17728;1;736.21;1.05;0.00;16.04;DEFAULT_VEHTYPE;;0;0.00
32044.00;137238867#2_0;17.86;8.03;31779.00;0.00;839709051_0;5.10;0.00;tripinfo_17655 routing_17655;265.00;17655;1;2367.22;1.06;0.00;32.18;DEFAULT_VEHTYPE;;0;0.00
32045.00;31520175_0;53.17;8.63;31833.00;0.00;16233734#0_0;5.10;0.00;tripinfo_17685 routing_17685;212.00;17685;1;1624.57;1.04;0.00;23.20;DEFAULT_VEHTYPE;;0;0.00
32053.00;897325985#1_1;41.45;9.88;31716.00;0.00;150275992#0_0;5.10;0.00;tripinfo_17620 routing_17620;337.00;17620;1;2232.42;0.80;0.00;67.20;DEFAULT_VEHTYPE;;3;24.00
32055.00;625259599_0;136.88;14.87;31913.00;0.80;396062728#0_0;5.05;0.00;tripinfo_17729 routing_17729;142.00;17729;1;1202.86;1.13;0.00;62.47;DEFAULT_VEHTYPE;;2;41.00
32058.00;-524150338#1_0;34.65;6.65;31639.00;0.40;-4726710#1_0;5.10;0.00;tripinfo_17577 routing_17577;419.00;17577;1;2334.33;0.94;0.00;77.83;DEFAULT_VEHTYPE;;2;31.00
32062.00;1053478472#3_0;179.49;7.03;31666.00;0.40;524150338#0_0;5.10;0.00;tripinfo_17592 routing_17592;396.00;17592;1;2400.87;0.96;0.00;98.95;DEFAULT_VEHTYPE;;5;46.00
32064.00;625259599_0;136.88;13.83;31828.00;0.40;239889169_0;5.10;0.00;tripinfo_17682 routing_17682;236.00;17682;1;2319.97;1.03;0.00;57.33;DEFAULT_VEHTYPE;;1;27.00
32064.00;31389747_0;33.70;6.86;31961.00;0.20;628782529#0_0;5.10;0.00;tripinfo_17756 routing_17756;103.00;17756;1;597.39;0.95;0.00;31.87;DEFAULT_VEHTYPE;;2;12.00
32065.00;4726681#3_0;85.11;5.81;31904.00;0.80;839709051_0;5.10;0.00;tripinfo_17724 routing_17724;161.00;17724;1;1282.55;1.08;0.00;53.59;DEFAULT_VEHTYPE;;1;2.00
32066.00;117055114#0_0;42.57;6.57;31646.00;0.20;31411842_0;5.10;0.00;tripinfo_17581 routing_17581;420.00;17581;1;2529.30;0.81;0.00;88.28;DEFAULT_VEHTYPE;;2;37.00
32067.00;137238867#0_0;189.71;6.73;31810.00;0.40;8384893#0_0;5.10;0.00;tripinfo_17672 routing_17672;257.00;17672;1;1604.16;0.94;0.00;51.28;DEFAULT_VEHTYPE;;3;16.00
32069.00;4726706#2_0;132.38;8.78;31864.00;0.40;839709051_0;5.10;0.00;tripinfo_17702 routing_17702;205.00;17702;1;1969.96;1.08;0.00;19.55;DEFAULT_VEHTYPE;;0;0.00
32073.00;180022161_0;25.91;4.27;32015.00;0.20;13853655#0_0;5.10;0.00;tripinfo_17786 routing_17786;58.00;17786;1;372.19;0.95;0.00;8.69;DEFAULT_VEHTYPE;;0;0.00
32076.00;393494867_0;128.13;12.55;31677.00;0.60;625259600_0;5.10;0.00;tripinfo_17598 routing_17598;399.00;17598;1;2885.71;0.91;0.00;71.96;DEFAULT_VEHTYPE;;3;24.00
32078.00;393494867_0;128.13;11.93;31871.00;0.20;31411842_0;5.10;0.00;tripinfo_17706 routing_17706;207.00;17706;1;1712.89;0.95;0.00;21.67;DEFAULT_VEHTYPE;;0;0.00
32079.00;4730633_0;64.61;7.28;31720.00;0.40;610739513#1_0;5.10;0.00;tripinfo_17622 routing_17622;359.00;17622;1;2337.98;0.94;0.00;59.43;DEFAULT_VEHTYPE;;3;15.00
32081.00;13853655#0_0;58.30;7.92;31988.00;0.20;-31411680_0;5.10;0.00;tripinfo_17771 routing_17771;93.00;17771;1;566.16;1.09;0.00;24.55;DEFAULT_VEHTYPE;;1;11.00
32084.00;117055114#0_0;42.57;7.85;31448.00;0.20;1188284582#2_0;5.10;0.00;tripinfo_17471 routing_17471;636.00;17471;1;2379.55;1.00;0.00;357.97;DEFAULT_VEHTYPE;;3;330.00
32084.00;109398805_0;204.65;13.62;31860.00;0.00;4730637#3_0;5.10;0.00;tripinfo_17700 routing_17700;224.00;17700;1;2084.90;1.06;0.00;21.17;DEFAULT_VEHTYPE;;0;0.00
32084.00;19846527#0_0;98.85;8.39;32040.00;0.00;17670100#1_0;5.10;0.00;tripinfo_17800 routing_17800;44.00;17800;1;337.12;1.07;0.00;5.59;DEFAULT_VEHTYPE;;0;0.00
32086.00;-524150338#1_0;34.65;7.15;31887.00;0.00;-150276003#1_0;5.10;0.00;tripinfo_17715 routing_17715;199.00;17715;1;1199.27;0.97;0.00;49.48;DEFAULT_VEHTYPE;;2;27.00
32087.00;30239233#0_0;39.55;6.67;31900.00;0.40;31389747_0;5.10;0.00;tripinfo_17722 routing_17722;187.00;17722;1;662.78;0.96;0.00;103.34;DEFAULT_VEHTYPE;;2;89.00
32088.00;856293285#1_0;473.70;11.26;31641.00;0.60;31448937#1_0;5.10;0.00;tripinfo_17578 routing_17578;447.00;17578;1;3141.92;0.87;0.00;89.63;DEFAULT_VEHTYPE;;2;40.00
32089.00;1053478472#3_0;179.49;6.66;31731.00;0.60;524150338#0_0;5.10;0.00;tripinfo_17628 routing_17628;358.00;17628;1;2400.87;0.92;0.00;50.27;DEFAULT_VEHTYPE;;1;13.00
32091.00;14118785#0_0;50.20;8.84;31986.00;0.00;4730637#4_0;5.10;0.00;tripinfo_17770 routing_17770;105.00;17770;1;897.74;1.18;0.00;13.29;DEFAULT_VEHTYPE;;0;0.00
32097.00;856293285#1_0;473.70;13.90;31711.00;0.40;628782529#0_0;5.10;0.00;tripinfo_17617 routing_17617;386.00;17617;1;3715.10;1.04;0.00;105.11;DEFAULT_VEHTYPE;;4;56.00
32100.00;-524150338#1_0;34.65;6.95;31580.00;0.80;628782529#0_0;5.10;0.00;tripinfo_17544 routing_17544;520.00;17544;1;2824.53;0.90;0.00;142.94;DEFAULT_VEHTYPE;;6;72.00
32102.00;137238867#0_0;189.71;6.50;31846.00;0.40;-1106583870_0;5.10;0.00;tripinfo_17692 routing_17692;256.00;17692;1;1701.34;0.92;0.00;32.37;DEFAULT_VEHTYPE;;1;2.00
32103.00;181218814#1_0;15.07;8.01;31066.00;1.60;887989674_0;5.10;0.00;tripinfo_17258 routing_17258;1037.00;17258;1;562.09;1.05;0.00;983.21;DEFAULT_VEHTYPE;;7;949.00
32105.00;30239233#0_0;39.55;6.77;31625.00;0.80;14858868_0;5.10;0.00;tripinfo_17569 routing_17569;480.00;17569;1;1408.62;0.96;0.00;351.34;DEFAULT_VEHTYPE;;2;322.00
32105.00;65583364_0;49.99;7.84;31943.00;0.20;13430690#0_0;5.10;0.00;tripinfo_17746 routing_17746;162.00;17746;1;1081.20;0.99;0.00;27.84;DEFAULT_VEHTYPE;;2;7.00
32108.00;30239233#0_0;39.55;7.12;31583.00;0.20;-4726710#1_0;5.10;0.00;tripinfo_17546 routing_17546;525.00;17546;1;996.91;0.88;0.00;404.29;DEFAULT_VEHTYPE;;6;365.00
32108.00;1196782590#0_1;181.75;13.52;31610.00;0.20;4730619_0;5.10;0.00;tripinfo_17561 routing_17561;498.00;17561;1;1597.08;1.03;0.00;367.73;DEFAULT_VEHTYPE;;3;337.00
32110.00;30239233#0_0;39.55;8.93;31540.00;0.40;28275167_0;5.10;0.00;tripinfo_17522 routing_17522;570.00;17522;1;1690.79;1.13;0.00;386.31;DEFAULT_VEHTYPE;;3;328.00
32113.00;30239233#0_0;39.55;6.56;31650.00;0.60;-4726710#1_0;5.10;0.00;tripinfo_17583 routing_17583;463.00;17583;1;996.91;0.82;0.00;332.58;DEFAULT_VEHTYPE;;3;300.00
32113.00;183370113#0.12_0;4.54;8.08;31869.00;0.00;-244422544_0;5.10;0.00;tripinfo_17705 routing_17705;244.00;17705;1;1459.85;1.03;0.00;45.91;DEFAULT_VEHTYPE;;2;15.00
32114.00;856293285#1_1;473.70;13.44;31805.00;0.80;583307357#2_0;0.20;0.00;tripinfo_17669 routing_17669;309.00;17669;1;3066.07;1.01;0.00;57.67;DEFAULT_VEHTYPE;;2;19.00
32115.00;856293285#1_0;473.70;11.76;31628.00;0.20;524150338#0_0;5.10;0.00;tripinfo_17571 routing_17571;487.00;17571;1;3670.30;0.93;0.00;111.99;DEFAULT_VEHTYPE;;4;56.00
32115.00;400062408_0;90.80;5.94;31941.00;0.00;606127854_0;5.10;0.00;tripinfo_17745 routing_17745;174.00;17745;1;758.08;0.82;0.00;26.12;DEFAULT_VEHTYPE;;0;0.00
32116.00;30239233#0_0;39.55;6.56;31618.00;2.80;610739513#0_0;5.10;0.00;tripinfo_17564 routing_17564;498.00;17564;1;1073.46;0.89;0.00;364.37;DEFAULT_VEHTYPE;;4;320.00
32118.00;30239233#0_0;39.55;10.00;31538.00;0.20;34065519_0;5.10;0.00;tripinfo_17521 routing_17521;580.00;17521;1;1876.09;1.20;0.00;396.66;DEFAULT_VEHTYPE;;5;314.00
32119.00;1196782590#0_1;181.75;14.26;31524.00;0.60;150276013#1_0;5.10;0.00;tripinfo_17513 routing_17513;595.00;17513;1;1965.06;1.04;0.00;360.71;DEFAULT_VEHTYPE;;4;304.00
32119.00;377719664_0;85.28;6.12;31778.00;0.80;1091652283_0;5.10;0.00;tripinfo_17654 routing_17654;341.00;17654;1;1670.18;0.82;0.00;55.92;DEFAULT_VEHTYPE;;1;7.00
32120.00;30239233#0_0;39.55;7.47;31682.00;0.20;625259600_0;5.10;0.00;tripinfo_17601 routing_17601;438.00;17601;1;1475.82;1.02;0.00;327.33;DEFAULT_VEHTYPE;;4;283.00
32120.00;31445160#0_0;113.92;7.08;31823.00;0.80;963479927#0_0;5.10;0.00;tripinfo_17679 routing_17679;297.00;17679;1;1747.10;0.93;0.00;46.80;DEFAULT_VEHTYPE;;2;4.00
32120.00;-524150333#1_0;124.85;7.93;31922.00;0.80;8384926#0_0;5.10;0.00;tripinfo_17734 routing_17734;198.00;17734;1;1197.77;0.97;0.00;49.76;DEFAULT_VEHTYPE;;3;25.00
32126.00;856293285#1_0;473.70;12.86;31959.00;0.00;856297346_0;5.10;0.00;tripinfo_17755 routing_17755;167.00;17755;1;2169.55;1.00;0.00;10.27;DEFAULT_VEHTYPE;;0;0.00
32127.00;1196782590#0_1;181.75;14.19;31695.00;0.60;-96016135_0;2.26;0.00;tripinfo_17608 routing_17608;432.00;17608;1;1496.53;1.04;0.00;292.20;DEFAULT_VEHTYPE;;6;236.00
32129.00;1024105863_0;26.13;8.74;32024.00;0.20;13654453_0;5.10;0.00;tripinfo_17791 routing_17791;105.00;17791;1;1066.45;1.06;0.00;9.39;DEFAULT_VEHTYPE;;0;0.00
32133.00;1196782590#0_1;181.75;11.38;31472.00;0.80;-875772621#0_0;5.10;0.00;tripinfo_17484 routing_17484;661.00;17484;1;3033.85;0.82;0.00;259.27;DEFAULT_VEHTYPE;;3;194.00
32138.00;117055115_0;0.10;7.16;31964.00;1.40;220137286#0_0;5.10;0.00;tripinfo_17757 routing_17757;174.00;17757;1;1154.44;0.91;0.00;17.76;DEFAULT_VEHTYPE;;0;0.00
32140.00;8384926#0_0;80.30;7.23;31814.00;0.80;13853661#0_0;5.10;0.00;tripinfo_17674 routing_17674;326.00;17674;1;1796.98;0.91;0.00;50.03;DEFAULT_VEHTYPE;;1;2.00
32142.00;-15089551_0;44.70;5.96;31857.00;0.60;28275167_0;5.10;0.00;tripinfo_17698 routing_17698;285.00;17698;1;1537.07;0.80;0.00;41.74;DEFAULT_VEHTYPE;;1;3.00
32144.00;-832629331#0_0;119.94;8.30;31931.00;4.40;47896065_0;5.10;0.00;tripinfo_17737 routing_17737;213.00;17737;1;1233.25;1.06;0.00;43.42;DEFAULT_VEHTYPE;;0;0.00
32149.00;-17073048#1_0;18.49;6.61;31877.00;0.80;-96016135_0;2.26;0.00;tripinfo_17709 routing_17709;272.00;17709;1;1559.61;0.84;0.00;48.67;DEFAULT_VEHTYPE;;4;13.00
32152.00;-17073048#1_0;18.49;6.83;31844.00;0.20;625259600_0;5.10;0.00;tripinfo_17691 routing_17691;308.00;17691;1;2193.23;0.85;0.00;59.44;DEFAULT_VEHTYPE;;4;14.00
32154.00;625259599_0;136.88;13.60;31850.00;0.80;5450857#0_0;5.10;0.00;tripinfo_17694 routing_17694;304.00;17694;1;2528.56;0.98;0.00;92.04;DEFAULT_VEHTYPE;;3;38.00
32155.00;117055114#0_0;42.57;6.96;31799.00;0.20;231483313_0;5.10;0.00;tripinfo_17666 routing_17666;356.00;17666;1;2532.74;0.88;0.00;61.74;DEFAULT_VEHTYPE;;4;14.00
32158.00;150275992#0_0;121.35;8.16;31884.00;0.60;40487883_0;5.10;0.00;tripinfo_17713 routing_17713;274.00;17713;1;1922.74;1.00;0.00;40.89;DEFAULT_VEHTYPE;;2;10.00
32162.00;393494867_0;128.13;12.51;31790.00;0.20;693295225_0;5.10;0.00;tripinfo_17661 routing_17661;372.00;17661;1;2570.71;0.96;0.00;81.21;DEFAULT_VEHTYPE;;2;10.00
32162.00;-28575360_0;55.32;3.37;31898.00;0.20;839709051_0;5.10;0.00;tripinfo_17721 routing_17721;264.00;17721;1;1837.34;0.82;0.00;34.48;DEFAULT_VEHTYPE;;1;3.00
32164.00;781742860#1_0;44.97;9.31;31875.00;0.60;839709051_0;5.10;0.00;tripinfo_17708 routing_17708;289.00;17708;1;2689.17;1.22;0.00;53.65;DEFAULT_VEHTYPE;;2;7.00
32167.00;393494867_0;128.13;10.87;31916.00;0.20;47895849#2_0;5.10;0.00;tripinfo_17731 routing_17731;251.00;17731;1;1781.07;0.85;0.00;27.53;DEFAULT_VEHTYPE;;0;0.00
32168.00;393494867_0;128.13;14.12;32057.00;0.80;628782529#0_0;5.10;0.00;tripinfo_17809 routing_17809;111.00;17809;1;1207.34;1.07;0.00;9.12;DEFAULT_VEHTYPE;;0;0.00
32169.00;183370113#3_0;75.11;7.34;32019.00;0.60;-96016135_0;2.26;0.00;tripinfo_17788 routing_17788;150.00;17788;1;941.17;0.96;0.00;27.78;DEFAULT_VEHTYPE;;2;6.00
32173.00;583307354_0;11.59;7.76;31947.00;0.60;963479927#0_0;5.10;0.00;tripinfo_17748 routing_17748;226.00;17748;1;1774.59;1.03;0.00;33.53;DEFAULT_VEHTYPE;;1;9.00
32176.00;1053478472#3_0;179.49;8.09;31853.00;0.20;625259600_0;5.10;0.00;tripinfo_17696 routing_17696;323.00;17696;1;2220.09;1.07;0.00;107.48;DEFAULT_VEHTYPE;;6;43.00
32178.00;117055114#0_0;42.57;7.77;31997.00;0.20;-628755544#4_0;5.10;0.00;tripinfo_17776 routing_17776;181.00;17776;1;2080.33;0.96;0.00;13.99;DEFAULT_VEHTYPE;;0;0.00
32180.00;-5450858#1_0;113.85;7.43;31931.00;0.80;36801001#2_0;5.10;0.00;tripinfo_17739 routing_17739;249.00;17739;1;1451.66;0.94;0.00;42.93;DEFAULT_VEHTYPE;;2;11.00
32181.00;-524150333#1_0;124.85;9.12;31999.00;0.40;510492454#0_0;5.10;0.00;tripinfo_17777 routing_17777;182.00;17777;1;1181.29;1.13;0.00;55.14;DEFAULT_VEHTYPE;;2;18.00
32185.00;5450858#1_0;110.57;7.06;31949.00;0.80;17073048#0_0;5.10;0.00;tripinfo_17749 routing_17749;236.00;17749;1;1554.83;0.93;0.00;27.37;DEFAULT_VEHTYPE;;0;0.00
32188.00;856293285#1_0;473.70;14.86;31763.00;0.20;-14118784#0_0;5.10;0.00;tripinfo_17646 routing_17646;425.00;17646;1;3969.25;1.08;0.00;87.03;DEFAULT_VEHTYPE;;1;50.00
32192.00;117055114#0_0;42.57;8.87;32049.00;0.00;839709051_0;5.10;0.00;tripinfo_17805 routing_17805;143.00;17805;1;1969.94;1.08;0.00;8.96;DEFAULT_VEHTYPE;;0;0.00
32193.00;-13853658_0;42.26;6.14;32017.00;0.40;181218814#0_0;5.10;0.00;tripinfo_17787 routing_17787;176.00;17787;1;1114.24;1.19;0.00;47.93;DEFAULT_VEHTYPE;;2;11.00
32198.00;625259599_0;136.88;12.71;32022.00;0.00;693295225_0;5.10;0.00;tripinfo_17790 routing_17790;176.00;17790;1;1296.15;0.96;0.00;73.65;DEFAULT_VEHTYPE;;3;50.00
32199.00;14108392_0;0.20;11.04;32042.00;0.20;625259600_0;5.10;0.00;tripinfo_17801 routing_17801;157.00;17801;1;983.20;0.80;0.00;65.13;DEFAULT_VEHTYPE;;3;45.00
32201.00;33301663#0_0;42.03;5.57;32053.00;0.40;23179512#0_0;5.10;0.00;tripinfo_17807 routing_17807;148.00;17807;1;946.26;1.16;0.00;56.33;DEFAULT_VEHTYPE;;4;20.00
32202.00;31448937#0_0;69.80;8.58;31905.00;0.00;625259600_0;5.10;0.00;tripinfo_17725 routing_17725;297.00;17725;1;2536.37;1.11;0.00;63.46;DEFAULT_VEHTYPE;;3;4.00
32202.00;231940830#0_0;172.38;7.17;31972.00;0.40;-28575360_0;5.10;0.00;tripinfo_17762 routing_17762;230.00;17762;1;1402.78;0.91;0.00;41.36;DEFAULT_VEHTYPE;;2;9.00
32207.00;839709054_0;133.62;13.49;32145.00;0.60;963479927#0_0;5.10;0.00;tripinfo_17858 routing_17858;62.00;17858;1;724.51;1.01;0.00;9.99;DEFAULT_VEHTYPE;;0;0.00
32209.00;8152038_0;88.22;7.15;31925.00;0.20;31427257#2_0;5.10;0.00;tripinfo_17736 routing_17736;284.00;17736;1;1897.67;0.92;0.00;47.31;DEFAULT_VEHTYPE;;1;6.00
32214.00;-524150333#1_0;124.85;8.21;31868.00;0.80;14858868_0;5.10;0.00;tripinfo_17704 routing_17704;346.00;17704;1;2303.04;1.00;0.00;68.02;DEFAULT_VEHTYPE;;3;23.00
32215.00;117055114#0_0;42.57;8.04;31821.00;0.60;4730631#1_0;5.10;0.00;tripinfo_17678 routing_17678;394.00;17678;1;2754.43;0.98;0.00;103.82;DEFAULT_VEHTYPE;;2;61.00
32215.00;8152060#1_0;50.25;8.26;32080.00;0.40;150276013#1_0;5.10;0.00;tripinfo_17822 routing_17822;135.00;17822;1;1013.82;1.08;0.00;15.55;DEFAULT_VEHTYPE;;0;0.00
32217.00;117055114#0_0;42.57;8.45;31950.00;0.00;-96016135_0;2.26;0.00;tripinfo_17750 routing_17750;267.00;17750;1;2292.14;1.13;0.00;86.14;DEFAULT_VEHTYPE;;3;45.00
32217.00;1053478472#3_0;179.49;6.37;31952.00;0.20;-40493501#2_0;5.10;0.00;tripinfo_17751 routing_17751;265.00;17751;1;1445.17;0.78;0.00;31.91;DEFAULT_VEHTYPE;;0;0.00
32217.00;839709054_0;133.62;13.44;31959.00;1.80;450925440_0;5.10;0.00;tripinfo_17754 routing_17754;258.00;17754;1;1963.71;1.01;0.00;56.65;DEFAULT_VEHTYPE;;3;23.00
32219.00;1053478472#3_0;179.49;7.93;31992.00;0.60;31520175_0;5.10;0.00;tripinfo_17773 routing_17773;227.00;17773;1;1462.45;1.07;0.00;59.13;DEFAULT_VEHTYPE;;2;7.00
