interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;3600.00;0_to_3600;3;24.71;3;106;29023713;0;0;24.71;101;12.31;209.30;22631.10;1.24;0.15;19198.16;208.20;17824.00
0.00;3600.00;0_to_3600;47;1.88;0;47;30239233#0;0;0;1.88;0;0.85;5.89;267.63;7.57;0.91;27.76;5.24;0.00
0.00;3600.00;0_to_3600;1;7.10;1;166;31389747;0;0;7.10;165;3.09;5.18;861.03;7.48;0.90;87.01;4.50;0.00
0.00;3600.00;0_to_3600;0;0.22;4;0;31389787#2;0;0;0.22;4;0.10;6.07;20.19;4.97;0.60;9.43;5.50;0.00
0.00;3600.00;0_to_3600;6;4.31;3;99;31411680;0;0;4.31;96;2.03;11.57;1176.73;6.99;0.84;178.48;10.77;8.00
0.00;3600.00;0_to_3600;0;16.32;85;3;31411842;0;0;16.32;88;8.09;53.69;4428.85;1.50;0.27;3268.49;52.93;2949.00
0.00;3600.00;0_to_3600;6;0.33;0;6;31412878;0;0;0.33;0;0.16;31.86;187.98;5.10;0.92;21.59;30.88;0.00
0.00;3600.00;0_to_3600;2;51.44;3;411;31427257#0;46;46;25.72;406;11.35;18.22;7459.35;2.49;0.18;6108.31;17.65;5152.00
0.00;3600.00;0_to_3600;2;51.03;1;406;31427257#2;70;70;25.51;391;12.59;48.07;19218.13;2.28;0.16;16023.45;47.34;13901.00
0.00;3600.00;0_to_3600;1;40.56;2;213;31427257#3;15;15;20.28;214;7.66;11.54;2476.51;1.90;0.14;2134.45;11.11;2012.00
0.00;3600.00;0_to_3600;3;53.41;1;268;31427257#4;9;9;26.71;243;13.22;104.89;26849.99;1.38;0.10;24140.31;104.14;21771.00
0.00;3600.00;0_to_3600;3;96.25;2;87;31427257#7;5;5;48.13;68;24.01;592.34;47378.17;0.24;0.02;46552.12;588.99;44349.00
0.00;3600.00;0_to_3600;4;1.11;3;26;31445160#0;0;0;1.11;25;0.53;15.85;457.17;7.50;0.90;44.29;15.18;0.00
0.00;3600.00;0_to_3600;5;0.96;2;18;31445160#1;0;0;0.96;15;0.46;20.03;398.30;6.02;0.72;97.14;18.96;45.00
0.00;3600.00;0_to_3600;0;0.32;1;7;31448934#0;0;0;0.32;8;0.15;8.16;64.56;7.38;0.89;8.99;7.44;0.00
0.00;3600.00;0_to_3600;4;0.53;2;11;31448934#1;0;0;0.53;9;0.24;6.95;88.79;7.39;0.89;10.06;6.23;0.00
0.00;3600.00;0_to_3600;3;1.82;2;43;31448937#0;0;0;1.82;41;0.85;10.22;457.01;7.32;0.88;57.29;9.47;0.00
0.00;3600.00;0_to_3600;4;1.82;3;39;31448937#1;0;0;1.82;38;0.85;11.35;474.26;6.82;0.82;83.50;10.46;19.00
0.00;3600.00;0_to_3600;3;1.39;4;29;31449007;0;0;1.39;30;0.65;10.81;353.25;7.00;0.84;42.60;10.01;1.00
0.00;3600.00;0_to_3600;3;1.25;4;28;31449010#0;0;0;1.25;29;0.60;16.23;516.57;7.40;0.89;48.39;15.55;0.00
0.00;3600.00;0_to_3600;5;0.23;1;5;31449018;0;0;0.23;1;0.11;24.94;143.82;7.13;0.86;12.96;24.21;0.00
0.00;3600.00;0_to_3600;2;1.47;4;34;31449245;0;0;1.47;36;0.70;12.68;478.50;7.51;0.90;48.63;11.97;0.00
0.00;3600.00;0_to_3600;5;25.27;0;46;31512978#0;0;0;25.27;39;8.77;27.85;1242.57;0.67;0.08;1137.00;15.09;1056.00
0.00;3600.00;0_to_3600;3;114.45;1;40;31512978#1;0;0;114.45;38;1.98;2.04;82.40;2.55;0.31;47.82;0.28;9.00
0.00;3600.00;0_to_3600;2;0.54;4;10;31518448;3;3;0.27;12;0.13;16.42;226.59;7.43;0.89;26.97;15.73;0.00
0.00;3600.00;0_to_3600;2;1.48;3;34;31518959;0;0;1.48;35;0.71;18.68;688.67;7.18;0.86;71.34;17.75;2.00
0.00;3600.00;0_to_3600;5;7.07;5;76;31519076;0;0;7.07;75;3.47;56.37;4517.91;3.24;0.58;1812.16;55.23;1297.00
0.00;3600.00;0_to_3600;0;4.10;4;83;31520175;0;0;4.10;87;1.86;9.06;785.44;6.42;0.77;164.79;8.15;29.00
0.00;3600.00;0_to_3600;0;2.55;4;35;31520176;0;0;2.55;39;1.23;24.48;948.92;4.43;0.53;429.53;23.34;344.00
0.00;3600.00;0_to_3600;4;1.60;3;8;327412184;0;0;1.60;7;0.79;64.64;696.57;1.94;0.23;531.06;63.37;506.00
0.00;3600.00;0_to_3600;1;28.11;1;122;33301531;0;0;28.11;122;9.62;12.84;1576.62;1.60;0.19;1248.39;7.77;1183.00
0.00;3600.00;0_to_3600;1;5.99;5;64;33301560;0;0;5.99;68;2.66;7.77;529.50;3.80;0.46;260.66;6.65;138.00
0.00;3600.00;0_to_3600;3;1.55;1;24;33301663#0;0;0;1.55;22;0.70;9.49;234.15;4.95;0.89;30.86;8.53;0.00
0.00;3600.00;0_to_3600;1;12.10;3;131;34065519;0;0;12.10;133;5.45;10.51;1403.44;3.54;0.64;508.26;9.45;349.00
0.00;3600.00;0_to_3600;6;9.09;4;207;36786444#0;0;0;9.09;205;4.12;8.60;1809.98;7.02;0.84;279.13;7.93;0.00
0.00;3600.00;0_to_3600;3;6.22;2;151;36786445#0;0;0;6.22;148;2.83;7.53;1138.46;7.41;0.89;124.40;6.87;0.00
0.00;3600.00;0_to_3600;5;35.46;3;188;36801001#1;22;22;17.73;176;8.61;50.38;9342.07;1.55;0.11;8288.55;49.63;7259.00
0.00;3600.00;0_to_3600;1;42.37;0;175;36801001#2;17;17;21.19;169;9.32;34.90;6007.03;1.27;0.09;5451.83;29.07;4989.00
0.00;3600.00;0_to_3600;0;3.76;1;119;36801004#0;19;19;1.88;119;0.89;9.97;1193.05;9.35;0.67;384.69;9.49;259.00
0.00;3600.00;0_to_3600;2;2.21;2;69;36801004#1;0;0;1.11;69;0.40;1.43;100.44;12.34;0.89;10.87;1.03;0.00
0.00;3600.00;0_to_3600;4;3.32;5;127;36801004#2;45;45;1.66;128;0.75;3.95;518.06;12.25;0.88;60.93;3.56;0.00
0.00;3600.00;0_to_3600;11;142.38;4;89;37535329#0;20;20;71.19;82;1.32;1.15;102.51;4.50;0.54;46.12;0.22;10.00
0.00;3600.00;0_to_3600;3;1.11;5;7;37535329#1;5;5;0.55;9;0.25;7.46;80.08;3.37;0.40;46.03;6.38;24.00
0.00;3600.00;0_to_3600;3;0.21;2;3;377719664;0;0;0.21;2;0.10;13.88;64.53;6.50;0.78;12.99;12.70;0.00
0.00;3600.00;0_to_3600;1;5.48;1;134;377719665;0;0;5.48;134;2.50;7.38;994.90;7.51;0.90;96.98;6.72;0.00
0.00;3600.00;0_to_3600;83;1.85;0;83;393494867;0;0;1.85;0;0.90;10.37;854.22;12.84;0.92;57.45;9.99;0.00
0.00;3600.00;0_to_3600;1;2.54;0;109;393494868;0;0;2.54;107;1.25;34.26;3715.00;12.01;0.86;402.14;33.85;0.00
0.00;3600.00;0_to_3600;5;0.22;0;6;395073288;0;0;0.22;1;0.11;16.84;99.63;7.73;0.93;7.59;16.13;0.00
0.00;3600.00;0_to_3600;0;4.81;2;0;395153043;0;0;4.81;2;0.09;1.80;3.46;2.89;0.35;2.21;;0.00
0.00;3600.00;0_to_3600;0;108.57;1;76;395800497#0;0;0;108.57;74;50.52;106.72;7813.39;0.23;0.03;7598.29;104.46;7400.00
0.00;3600.00;0_to_3600;1;66.82;4;170;396062728#0;0;0;66.82;171;12.68;7.15;1214.82;1.41;0.17;1044.42;3.94;876.00
0.00;3600.00;0_to_3600;0;7.35;8;29;39642340#2;3;3;3.67;37;1.75;17.23;612.53;1.63;0.20;493.02;16.17;415.00
0.00;3600.00;0_to_3600;1;2.27;4;48;399914534;0;0;2.27;51;1.06;11.42;590.22;6.77;0.81;93.72;10.62;2.00
0.00;3600.00;0_to_3600;2;0.35;2;7;399914535;0;0;0.35;7;0.17;10.41;91.93;7.47;0.90;12.47;9.74;0.00
0.00;3600.00;0_to_3600;1;0.85;1;21;399914536;0;0;0.85;21;0.39;7.82;171.48;7.81;0.94;14.14;7.19;0.00
0.00;3600.00;0_to_3600;3;0.95;3;20;400062408;0;0;0.95;20;0.45;13.66;311.51;7.01;0.84;36.21;12.85;0.00
0.00;3600.00;0_to_3600;1;1.12;1;19;400961625#0;0;0;1.12;19;0.41;2.34;45.98;7.02;0.51;18.80;1.68;1.00
0.00;3600.00;0_to_3600;2;112.66;0;428;403882373;2;2;37.55;422;13.37;13.08;5572.52;1.43;0.17;4606.37;9.74;3833.00
0.00;3600.00;0_to_3600;4;7.10;2;151;40487883;0;0;7.10;148;3.42;23.36;3547.00;6.16;0.74;916.97;22.34;275.00
0.00;3600.00;0_to_3600;2;8.99;0;215;40493384#2;0;0;8.99;210;4.35;21.19;4540.22;6.86;0.82;770.64;20.44;5.00
0.00;3600.00;0_to_3600;3;11.64;4;221;40493385#0;0;0;11.64;220;5.28;8.25;1840.23;5.93;0.71;520.90;7.40;89.00
0.00;3600.00;0_to_3600;2;1.70;0;37;40493386;0;0;1.70;35;0.82;19.59;724.34;6.28;0.75;163.49;18.73;44.00
0.00;3600.00;0_to_3600;3;3.55;4;83;40493418;0;0;3.55;84;1.69;14.81;1284.40;7.13;0.86;157.00;14.04;0.00
0.00;3600.00;0_to_3600;1;5.65;0;145;40493501#0;0;0;5.65;143;2.70;16.37;2363.73;7.41;0.89;264.13;15.69;0.00
0.00;3600.00;0_to_3600;4;7.93;1;201;40493501#3;0;0;7.93;197;3.84;22.43;4514.16;7.27;0.87;561.21;21.69;0.00
0.00;3600.00;0_to_3600;4;5.50;0;135;40493501#4;0;0;5.50;131;2.49;7.07;953.60;7.51;0.90;92.89;6.41;0.00
0.00;3600.00;0_to_3600;3;9.15;1;133;40493502;0;0;9.15;131;3.91;7.28;973.23;4.75;0.85;140.11;6.22;0.00
0.00;3600.00;0_to_3600;2;3.22;3;65;40598677;0;0;3.22;66;1.36;4.46;299.37;6.92;0.83;41.87;3.71;0.00
0.00;3600.00;0_to_3600;4;1.35;1;58;410939625;0;0;0.68;55;0.32;6.34;373.25;12.86;0.93;23.76;5.95;0.00
0.00;3600.00;0_to_3600;4;133.33;2;50;410939626;0;0;133.33;48;5.96;7.80;388.31;0.67;0.05;369.49;6.83;338.77
0.00;3600.00;0_to_3600;0;133.33;5;54;410939627;0;0;133.33;59;9.59;6.00;347.03;0.87;0.06;325.39;5.61;301.00
0.00;3600.00;0_to_3600;2;3.33;4;37;414404581;0;0;3.33;39;1.52;9.88;398.71;3.87;0.46;208.00;8.76;116.00
0.00;3600.00;0_to_3600;2;4.69;1;91;419709604#2;5;5;2.35;90;0.91;3.39;310.56;6.90;0.83;53.08;2.59;2.00
0.00;3600.00;0_to_3600;1;2.27;0;58;430855719;0;0;2.27;56;1.09;19.16;1103.79;7.31;0.88;112.10;18.33;0.00
0.00;3600.00;0_to_3600;3;1.44;2;48;4392761#0;1;1;0.72;46;0.32;5.32;259.55;10.39;0.75;57.72;4.89;0.00
0.00;3600.00;0_to_3600;1;2.63;5;40;4392761#2;14;14;1.31;43;0.63;25.89;1156.80;4.92;0.35;732.22;21.02;654.00
0.00;3600.00;0_to_3600;5;266.67;2;81;4392761#3;16;16;133.33;77;6.26;8.41;672.87;0.62;0.04;640.34;7.52;593.00
0.00;3600.00;0_to_3600;1;8.00;4;188;4422176;27;27;4.00;182;1.85;27.27;5180.48;6.78;0.49;2632.22;24.93;2291.00
0.00;3600.00;0_to_3600;0;14.09;2;67;4422177;4;4;7.04;60;3.50;95.40;6327.93;1.36;0.10;5700.70;94.19;5169.00
0.00;3600.00;0_to_3600;2;1.87;0;62;4441057#1;0;0;0.93;60;0.32;1.23;75.96;13.24;0.95;3.68;0.85;0.00
0.00;3600.00;0_to_3600;0;6.56;4;184;4441059#1;3;3;3.28;188;1.13;1.36;252.73;11.59;0.83;40.25;0.94;0.00
0.00;3600.00;0_to_3600;5;1.64;3;67;4441061;9;9;0.82;65;0.38;5.52;385.12;12.69;0.91;30.44;5.14;0.00
0.00;3600.00;0_to_3600;0;1.56;1;66;4441062;0;0;0.78;67;0.36;5.22;349.67;12.90;0.93;21.47;4.84;0.00
0.00;3600.00;0_to_3600;3;3.84;2;65;4441063;3;3;1.92;64;0.94;20.25;1353.02;5.09;0.37;854.63;19.77;789.00
0.00;3600.00;0_to_3600;4;0.69;5;13;450186404;0;0;0.69;14;0.33;10.73;189.33;7.52;0.90;21.66;10.04;0.00
0.00;3600.00;0_to_3600;0;4.96;4;93;450925440;0;0;4.96;97;2.21;7.06;681.11;6.12;0.73;175.93;6.09;26.00
0.00;3600.00;0_to_3600;4;16.44;4;198;4690591#0;30;30;8.22;188;3.71;33.98;6717.38;3.49;0.25;5014.88;30.05;4153.00
0.00;3600.00;0_to_3600;1;2.04;0;48;4690638;0;0;2.04;47;0.89;5.12;244.62;7.50;0.90;27.32;4.44;0.00
0.00;3600.00;0_to_3600;0;1.56;1;35;4726679#0;0;0;1.56;36;0.74;21.22;763.18;6.66;0.80;162.14;20.01;45.00
0.00;3600.00;0_to_3600;1;3.67;0;44;4726679#1;0;0;3.67;42;1.81;50.78;2187.93;3.36;0.40;1297.66;49.87;1073.00
0.00;3600.00;0_to_3600;3;0.58;2;5;4726680;0;0;0.58;4;0.29;78.54;546.23;3.38;0.41;329.24;77.51;295.00
0.00;3600.00;0_to_3600;2;6.51;1;159;4726681#1;0;0;6.51;158;3.06;12.84;2052.87;7.21;0.87;259.81;12.11;0.00
0.00;3600.00;0_to_3600;4;6.05;1;150;4726681#2;0;0;6.05;147;2.85;12.11;1827.26;7.34;0.88;219.13;11.43;0.00
0.00;3600.00;0_to_3600;2;7.27;3;142;4726681#3;0;0;7.27;143;3.44;15.38;2226.43;5.86;0.70;623.38;14.41;210.00
0.00;3600.00;0_to_3600;1;4.93;2;113;4726684;0;0;4.93;114;2.14;5.25;602.24;7.41;0.89;66.40;4.59;0.00
0.00;3600.00;0_to_3600;2;7.82;2;201;4726685#0;0;0;7.82;200;3.76;17.55;3555.99;7.48;0.90;370.95;16.85;0.00
0.00;3600.00;0_to_3600;4;6.76;2;165;4726685#1;0;0;6.76;162;3.17;11.80;1958.22;7.25;0.87;230.05;10.99;0.00
0.00;3600.00;0_to_3600;2;0.60;1;9;4726694#0;0;0;0.60;8;0.29;25.33;251.07;4.81;0.87;33.15;24.24;0.00
0.00;3600.00;0_to_3600;0;0.82;1;9;4726694#2;0;0;0.82;10;0.38;17.90;177.65;3.66;0.66;55.47;16.73;25.00
0.00;3600.00;0_to_3600;1;0.24;4;2;4726706#0;0;0;0.24;5;0.12;30.09;177.69;7.13;0.86;22.51;29.25;0.00
0.00;3600.00;0_to_3600;0;8.71;2;164;4726706#1;0;0;8.71;166;3.83;6.46;1070.59;6.06;0.73;274.45;5.54;35.00
0.00;3600.00;0_to_3600;4;6.09;1;155;4726706#2;0;0;6.09;151;2.93;18.65;2904.13;7.36;0.88;316.60;17.99;0.00
0.00;3600.00;0_to_3600;0;;0;3;4726710#0;0;0;;3;;;0.00;;;;;
0.00;3600.00;0_to_3600;1;0.11;1;2;4726711#0;0;0;0.11;2;0.06;17.64;51.88;7.50;0.90;5.67;17.01;0.00
0.00;3600.00;0_to_3600;3;0.45;5;6;4726711#1;0;0;0.45;8;0.21;12.91;137.37;7.02;0.84;21.76;12.16;1.00
0.00;3600.00;0_to_3600;1;0.44;3;8;4726712;0;0;0.44;10;0.21;20.13;218.71;7.08;0.85;26.98;19.35;0.00
0.00;3600.00;0_to_3600;2;4.65;3;209;4726717;68;68;2.33;210;1.14;26.64;5646.34;12.85;0.93;377.63;26.21;0.00
0.00;3600.00;0_to_3600;3;2.45;0;107;4726737;18;18;1.23;104;0.60;14.11;1508.98;12.47;0.90;112.56;13.71;0.00
0.00;3600.00;0_to_3600;2;9.03;3;373;4726785#1;22;22;4.52;374;2.09;5.86;2203.25;12.41;0.89;198.53;5.43;0.00
0.00;3600.00;0_to_3600;1;1.04;1;1;4730616#1;0;0;1.04;1;0.07;1.42;2.51;3.98;0.48;1.33;;0.00
0.00;3600.00;0_to_3600;3;0.31;4;4;4730616#2;0;0;0.31;5;0.15;9.16;66.82;7.09;0.85;11.70;8.45;0.00
0.00;3600.00;0_to_3600;1;1.06;2;25;4730618;0;0;1.06;26;0.51;25.19;678.49;7.25;0.87;80.70;24.26;9.00
0.00;3600.00;0_to_3600;1;1.69;2;42;4730619;0;0;1.69;43;0.82;28.90;1269.96;7.41;0.89;120.56;28.23;0.00
0.00;3600.00;0_to_3600;0;0.99;1;23;4730620;0;0;0.99;24;0.47;14.36;343.86;7.08;0.85;40.38;13.43;0.00
0.00;3600.00;0_to_3600;1;1.26;7;26;4730623;0;0;1.26;32;0.61;18.87;617.82;7.50;0.90;66.63;18.09;0.00
0.00;3600.00;0_to_3600;1;2.72;4;64;4730624;0;0;2.72;67;1.32;28.51;1935.77;7.10;0.85;255.24;27.61;50.00
0.00;3600.00;0_to_3600;0;;0;5;4730627;0;0;;4;;;0.00;;;;;
0.00;3600.00;0_to_3600;3;0.56;8;5;4730631#0;0;0;0.56;10;0.27;9.72;119.47;6.58;0.79;22.80;8.98;0.00
0.00;3600.00;0_to_3600;3;0.51;2;10;4730631#1;0;0;0.51;9;0.24;10.91;128.55;6.82;0.82;18.09;10.02;0.00
0.00;3600.00;0_to_3600;4;2.30;3;49;4730633;0;0;2.30;48;1.07;10.32;534.39;6.74;0.81;96.64;9.49;8.00
0.00;3600.00;0_to_3600;3;3.27;7;46;4730634;0;0;3.27;50;1.59;28.64;1507.64;4.65;0.56;668.04;27.90;538.00
0.00;3600.00;0_to_3600;2;1.81;3;28;4730636;0;0;1.81;28;0.86;20.22;605.85;4.83;0.87;81.78;19.21;0.00
0.00;3600.00;0_to_3600;5;1.03;3;25;4730637#0;0;0;1.03;22;0.49;11.03;294.43;7.67;0.92;28.32;10.39;0.00
0.00;3600.00;0_to_3600;3;1.96;5;48;4730637#1;0;0;1.96;49;0.95;20.53;1068.09;7.63;0.92;96.09;19.87;0.00
0.00;3600.00;0_to_3600;3;2.42;2;58;4730637#3;0;0;2.42;57;1.11;8.34;498.69;7.46;0.90;47.97;7.60;0.00
0.00;3600.00;0_to_3600;1;1.57;4;20;4730637#4;0;0;1.57;23;0.77;31.12;740.55;4.38;0.53;354.26;30.41;301.00
0.00;3600.00;0_to_3600;0;3.26;6;28;4730638;0;0;3.26;34;1.59;26.08;874.98;3.05;0.37;547.50;25.32;498.00
0.00;3600.00;0_to_3600;3;0.49;4;8;4730644;0;0;0.49;9;0.23;11.94;140.37;7.06;0.85;20.24;11.15;0.00
0.00;3600.00;0_to_3600;4;0.91;4;13;4730647#0;0;0;0.91;13;0.38;4.04;63.71;6.06;0.73;17.93;3.18;0.00
0.00;3600.00;0_to_3600;1;0.67;0;18;4730647#1;0;0;0.67;17;0.32;19.26;346.61;7.71;0.93;29.14;18.52;0.00
0.00;3600.00;0_to_3600;0;0.51;4;9;4730647#2;0;0;0.51;13;0.24;15.16;194.28;7.32;0.88;20.97;14.26;0.00
0.00;3600.00;0_to_3600;1;0.41;2;8;4730648#0;0;0;0.41;9;0.20;21.34;211.96;6.94;0.83;34.26;20.52;11.00
0.00;3600.00;0_to_3600;2;0.53;4;4;4730648#2;0;0;0.53;6;0.20;2.80;17.87;5.14;0.62;5.11;1.90;0.00
0.00;3600.00;0_to_3600;2;0.62;2;15;4730649;0;0;0.62;15;0.30;33.02;559.77;7.72;0.93;47.15;32.24;0.00
0.00;3600.00;0_to_3600;2;2.77;3;69;4730651;0;0;2.77;69;1.32;13.24;939.23;7.49;0.90;96.04;12.56;0.00
0.00;3600.00;0_to_3600;1;2.15;2;52;4730654;0;0;2.15;53;1.04;29.04;1566.13;7.15;0.86;168.70;28.15;0.00
0.00;3600.00;0_to_3600;6;0.36;0;8;47446166;0;0;0.36;2;0.14;2.43;18.93;8.00;0.96;1.33;1.80;0.00
0.00;3600.00;0_to_3600;2;5.94;2;149;47461591#0;0;0;5.94;149;2.86;21.48;3241.16;7.29;0.87;367.97;20.63;0.00
0.00;3600.00;0_to_3600;1;2.02;5;28;47895849#0;0;0;2.02;32;0.97;24.93;816.17;4.71;0.85;136.56;23.71;26.00
0.00;3600.00;0_to_3600;2;4.01;5;57;47895849#2;0;0;4.01;60;1.77;8.56;524.07;4.83;0.87;69.73;7.52;0.00
0.00;3600.00;0_to_3600;0;4.00;4;60;47896065;0;0;4.00;64;1.86;14.71;937.25;4.77;0.86;134.61;13.65;0.00
0.00;3600.00;0_to_3600;4;4.43;3;46;507818916;0;0;4.43;45;1.90;5.45;260.96;3.92;0.47;139.18;4.49;54.00
0.00;3600.00;0_to_3600;3;104.01;0;35;510481270;0;0;104.01;30;47.79;332.22;9147.11;0.09;0.01;9051.11;252.96;8817.00
0.00;3600.00;0_to_3600;0;124.21;0;33;510481273#0;0;0;124.21;28;56.41;787.94;19768.88;0.06;0.00;19670.72;701.32;19233.00
0.00;3600.00;0_to_3600;1;8.37;6;137;510492454#0;0;0;4.18;142;1.92;10.06;1431.32;5.22;0.63;504.24;9.01;170.00
0.00;3600.00;0_to_3600;0;2.77;3;71;510492456;0;0;2.77;73;1.35;24.60;1803.59;7.56;0.91;174.33;23.90;0.00
0.00;3600.00;0_to_3600;3;2.25;3;41;510702678#1;0;0;2.25;41;1.06;14.48;633.48;5.74;0.69;183.07;13.14;58.00
0.00;3600.00;0_to_3600;0;0.18;1;4;524150333#0;0;0;0.18;5;0.09;16.55;82.10;7.85;0.94;7.89;15.94;0.00
0.00;3600.00;0_to_3600;0;10.91;73;0;524150338#0;0;0;10.91;73;5.36;21.46;1362.75;1.85;0.22;1058.23;21.11;909.00
0.00;3600.00;0_to_3600;2;3.57;0;90;524151750;0;0;3.57;87;1.70;17.15;1531.37;7.24;0.87;162.45;16.25;0.00
0.00;3600.00;0_to_3600;1;13.43;3;213;5450857#0;0;0;13.43;215;5.96;7.19;1550.44;5.16;0.62;581.42;6.32;89.00
0.00;3600.00;0_to_3600;1;0.16;2;2;5450858#1;0;0;0.16;3;0.08;16.61;64.45;6.96;0.84;8.62;15.92;0.00
0.00;3600.00;0_to_3600;2;0.15;2;2;5450860#0;0;0;0.15;2;0.07;11.47;42.43;7.27;0.87;6.90;10.71;0.00
0.00;3600.00;0_to_3600;1;0.11;1;2;5450860#1;0;0;0.11;2;0.06;41.18;122.24;7.36;0.88;11.40;40.36;0.00
0.00;3600.00;0_to_3600;0;0.80;0;19;5451917#0;5;5;0.40;19;0.16;3.35;60.77;7.83;0.94;6.53;2.63;0.00
0.00;3600.00;0_to_3600;0;11.90;0;19;5451917#0.13;3;3;3.97;19;0.24;1.60;30.41;3.57;0.43;18.03;0.40;3.00
0.00;3600.00;0_to_3600;0;146.48;0;297;5451918#0;22;22;73.24;296;29.28;19.59;5795.27;0.82;0.10;5249.49;16.08;4660.00
0.00;3600.00;0_to_3600;3;2.69;1;61;552794577;0;0;2.69;59;1.21;7.07;437.15;7.10;0.85;63.22;6.33;0.00
0.00;3600.00;0_to_3600;4;4.20;0;76;567036033;0;0;4.20;72;1.84;7.16;542.53;5.72;0.69;153.45;6.25;47.00
0.00;3600.00;0_to_3600;0;2.57;2;64;567036034;0;0;2.57;64;1.24;22.72;1480.73;7.27;0.87;149.96;21.68;0.00
0.00;3600.00;0_to_3600;0;93.67;2;125;583307354;5;5;46.83;123;19.63;32.57;3908.09;0.51;0.06;3663.11;15.91;3506.00
0.00;3600.00;0_to_3600;5;133.33;4;16;583307357#0;0;0;133.33;15;8.79;18.85;316.75;0.28;0.03;306.54;18.84;301.00
0.00;3600.00;0_to_3600;2;31.63;1;14;583307357#1;0;0;31.63;13;8.65;24.61;317.69;0.32;0.04;305.90;22.03;301.00
0.00;3600.00;0_to_3600;2;13.17;1;12;583307357#2;0;0;13.17;11;0.25;0.80;9.48;6.47;0.78;2.29;0.03;0.00
0.00;3600.00;0_to_3600;1;266.67;4;55;583307358;20;20;133.33;53;52.19;172.83;6480.70;0.07;0.01;6428.86;157.67;6335.00
0.00;3600.00;0_to_3600;1;133.33;1;68;591680761#0;0;0;133.33;62;57.31;289.94;18713.60;0.15;0.01;18508.49;284.43;17956.00
0.00;3600.00;0_to_3600;0;;0;3;606127853;0;0;;3;;;0.00;;;;;
0.00;3600.00;0_to_3600;3;9.14;2;7;606127854;0;0;9.14;6;4.51;67.42;540.42;0.32;0.06;509.93;63.54;496.00
0.00;3600.00;0_to_3600;4;10.00;1;254;610739513#0;0;0;10.00;245;4.80;17.05;4296.76;7.29;0.88;516.00;16.21;44.00
0.00;3600.00;0_to_3600;4;19.37;3;201;610739513#1;0;0;19.37;198;9.25;15.73;3185.95;3.22;0.39;1929.59;14.98;1711.00
0.00;3600.00;0_to_3600;0;;0;5;616545123;0;0;;5;;;0.00;;;;;
0.00;3600.00;0_to_3600;2;0.98;3;10;616545124;0;0;0.98;11;0.49;46.34;595.45;3.73;0.45;336.76;45.32;301.00
0.00;3600.00;0_to_3600;60;1.29;0;60;625259599;3;3;0.64;0;0.31;10.68;635.25;13.29;0.96;29.60;10.30;0.00
0.00;3600.00;0_to_3600;0;2.77;65;0;625259600;18;18;1.38;64;0.69;65.25;4120.97;6.41;0.46;2192.92;64.71;1793.00
0.00;3600.00;0_to_3600;2;0.62;4;4;627916936#1;0;0;0.62;6;0.30;15.08;110.15;3.60;0.43;64.19;13.77;41.00
0.00;3600.00;0_to_3600;0;;0;3;627916937;0;0;;2;;;0.00;;;;;
0.00;3600.00;0_to_3600;4;13.26;3;216;628755546#0;0;0;13.26;213;6.07;9.58;2082.92;5.08;0.61;808.18;8.63;290.00
0.00;3600.00;0_to_3600;3;8.81;2;213;628755547#0;0;0;8.81;207;4.30;33.85;7229.50;6.88;0.83;1213.18;32.94;84.00
0.00;3600.00;0_to_3600;3;6.94;3;148;628757206#0;0;0;6.94;146;3.32;17.71;2655.22;6.29;0.75;649.56;16.71;139.00
0.00;3600.00;0_to_3600;0;10.87;94;0;628782529#0;0;0;10.87;86;5.40;70.68;6303.83;2.35;0.28;4514.48;69.45;3880.00
0.00;3600.00;0_to_3600;1;0.08;0;2;628782529#3;0;0;0.08;1;0.04;12.16;24.00;7.36;0.88;1.85;11.47;0.00
0.00;3600.00;0_to_3600;1;0.04;0;1;628782529#5;0;0;0.04;0;0.02;17.13;16.64;7.03;0.84;1.43;16.41;0.00
0.00;3600.00;0_to_3600;0;126.33;4;90;633077911;0;0;126.33;94;2.38;0.97;90.95;5.37;0.64;24.41;0.08;4.00
0.00;3600.00;0_to_3600;2;4.10;2;98;65583364;0;0;4.10;96;1.86;7.48;738.58;7.36;0.88;74.56;6.75;0.00
0.00;3600.00;0_to_3600;4;0.90;3;19;65583365#0;0;0;0.90;18;0.42;10.74;233.00;7.15;0.86;31.19;9.99;0.00
0.00;3600.00;0_to_3600;0;0.82;3;18;65583365#1;0;0;0.82;21;0.39;21.28;444.84;7.36;0.88;44.28;20.43;0.00
0.00;3600.00;0_to_3600;5;98.19;4;141;687383599#0;22;22;49.09;136;24.03;37.17;5206.77;0.53;0.04;5005.26;35.87;4568.00
0.00;3600.00;0_to_3600;2;1.33;3;18;691307157;0;0;1.33;19;0.62;14.55;300.62;4.65;0.84;39.27;13.48;0.00
0.00;3600.00;0_to_3600;4;1.50;4;12;693295225;0;0;1.50;12;0.72;19.39;303.79;3.16;0.38;188.70;18.50;158.00
